CustomerID,TransactionDate,Amount,SubscriptionType,PaymentMethod,Churn
5152,2025-01-10,479,Enterprise,Debit Card,1
5153,2024-07-05,420,Premium,Credit Card,1
5154,2024-07-18,92,Basic,PayPal,1
5155,2024-05-19,83,Premium,PayPal,0
5156,2024-05-12,320,Basic,PayPal,1
5157,2025-02-23,463,Enterprise,Debit Card,0
5158,2024-05-30,35,Basic,Credit Card,1
5159,2024-07-11,435,Enterprise,Debit Card,0
5160,2024-04-11,386,Basic,PayPal,1
5161,2024-06-10,252,Basic,Debit Card,1
5162,2024-09-14,332,Enterprise,PayPal,1
5163,2025-02-05,125,Basic,PayPal,1
5164,2024-03-17,332,Premium,PayPal,1
5165,2024-11-07,189,Basic,Credit Card,1
5166,2025-02-11,271,Premium,Debit Card,1
5167,2024-10-03,123,Enterprise,PayPal,1
5168,2024-09-06,275,Basic,PayPal,0
5169,2024-12-08,47,Basic,Credit Card,0
5170,2024-05-11,389,Premium,Credit Card,0
5171,2024-10-09,86,Premium,PayPal,1
5172,2024-05-05,111,Enterprise,PayPal,1
5173,2025-01-25,21,Premium,PayPal,1
5174,2024-07-03,311,Premium,PayPal,1
5175,2024-06-30,58,Premium,Credit Card,1
5176,2024-08-12,263,Basic,Debit Card,1
5177,2024-04-25,356,Basic,Credit Card,1
5178,2025-02-07,389,Basic,Credit Card,0
5179,2024-12-13,258,Basic,Debit Card,1
5180,2024-11-23,81,Basic,PayPal,1
5181,2024-05-22,456,Premium,PayPal,1
5182,2024-06-15,206,Premium,Debit Card,1
5183,2024-04-15,262,Basic,Credit Card,0
5184,2024-05-08,493,Basic,PayPal,0
5185,2024-11-09,367,Enterprise,Debit Card,1
5186,2024-08-04,308,Enterprise,Debit Card,1
5187,2024-10-16,231,Premium,Debit Card,0
5188,2024-04-02,69,Enterprise,PayPal,0
5189,2024-10-14,366,Premium,Debit Card,0
5190,2024-07-20,166,Enterprise,Credit Card,1
5191,2024-04-23,351,Basic,Credit Card,1
5192,2024-11-29,471,Basic,Debit Card,1
5193,2024-08-22,391,Premium,Debit Card,1
5194,2024-03-15,211,Premium,Debit Card,0
5195,2024-02-28,276,Premium,Credit Card,0
5196,2024-09-01,44,Premium,PayPal,1
5197,2024-05-04,264,Enterprise,Credit Card,1
5198,2024-12-19,32,Basic,Debit Card,1
5199,2024-09-11,465,Enterprise,PayPal,1
5200,2024-03-02,414,Basic,PayPal,0
5201,2024-11-03,174,Basic,Debit Card,1
5202,2024-09-01,37,Enterprise,Debit Card,1
5203,2025-01-23,381,Premium,Credit Card,0
5204,2024-06-14,360,Enterprise,Credit Card,0
5205,2024-05-22,323,Enterprise,Credit Card,1
5206,2024-10-09,62,Enterprise,Debit Card,0
5207,2025-02-05,293,Basic,PayPal,1
5208,2025-02-05,307,Premium,Credit Card,1
5209,2024-07-02,484,Basic,Debit Card,0
5210,2024-03-18,497,Enterprise,PayPal,1
5211,2024-03-16,94,Enterprise,Debit Card,1
5212,2024-03-14,466,Basic,Debit Card,0
5213,2025-01-21,358,Basic,Debit Card,1
5214,2024-12-04,133,Premium,Credit Card,1
5215,2024-04-19,454,Enterprise,Debit Card,0
5216,2024-09-14,216,Basic,Debit Card,0
5217,2025-02-05,426,Basic,Debit Card,1
5218,2024-05-04,448,Basic,Credit Card,1
5219,2024-03-11,174,Basic,Debit Card,1
5220,2025-02-19,56,Enterprise,Debit Card,0
5221,2024-03-26,429,Premium,Credit Card,1
5222,2025-01-03,380,Basic,Debit Card,1
5223,2024-07-10,165,Basic,PayPal,1
5224,2024-08-20,275,Premium,Debit Card,1
5225,2024-09-29,288,Enterprise,Debit Card,1
5226,2024-03-06,485,Basic,Credit Card,1
5227,2024-07-07,491,Premium,Credit Card,0
5228,2024-08-26,14,Premium,Credit Card,1
5229,2024-06-14,91,Enterprise,Credit Card,1
5230,2024-06-17,128,Premium,PayPal,1
5231,2024-11-03,271,Enterprise,Debit Card,1
5232,2025-01-11,134,Premium,Debit Card,1
5233,2024-04-16,435,Basic,PayPal,1
5234,2025-01-03,312,Enterprise,Credit Card,1
5235,2024-10-31,224,Premium,Debit Card,0
5236,2024-05-17,37,Basic,PayPal,0
5237,2024-08-04,498,Premium,Debit Card,1
5238,2024-03-05,278,Basic,PayPal,1
5239,2024-08-06,34,Enterprise,PayPal,1
5240,2024-12-04,16,Basic,Debit Card,0
5241,2024-04-20,203,Premium,Credit Card,1
5242,2024-07-29,89,Basic,Credit Card,0
5243,2025-02-17,451,Basic,PayPal,1
5244,2024-07-01,331,Enterprise,Credit Card,1
5245,2024-10-05,45,Basic,Debit Card,1
5246,2024-06-29,267,Basic,PayPal,1
5247,2024-09-21,122,Premium,Debit Card,1
5248,2024-05-12,303,Premium,Debit Card,0
5249,2024-04-02,211,Enterprise,Credit Card,1
5250,2024-08-12,23,Enterprise,Debit Card,1
5251,2024-03-09,164,Enterprise,PayPal,1
5252,2024-11-07,408,Premium,PayPal,1
5253,2024-03-17,94,Basic,Debit Card,1
5254,2024-12-03,149,Enterprise,Debit Card,1
5255,2024-06-02,380,Premium,PayPal,1
5256,2024-07-02,436,Premium,Credit Card,1
5257,2024-04-10,106,Enterprise,Credit Card,0
5258,2024-12-29,194,Premium,Credit Card,1
5259,2024-10-12,497,Basic,Debit Card,0
5260,2024-05-26,351,Premium,Debit Card,0
5261,2024-04-22,367,Premium,PayPal,1
5262,2024-07-01,441,Basic,PayPal,0
5263,2024-12-05,198,Enterprise,PayPal,0
5264,2024-11-25,91,Premium,PayPal,0
5265,2024-09-10,309,Basic,Credit Card,1
5266,2024-05-26,189,Enterprise,Debit Card,0
5267,2024-02-29,455,Basic,Debit Card,1
5268,2024-08-24,395,Premium,Credit Card,1
5269,2024-12-07,358,Basic,PayPal,1
5270,2024-12-26,464,Enterprise,PayPal,0
5271,2025-01-24,424,Enterprise,Debit Card,1
5272,2024-10-29,114,Enterprise,PayPal,1
5273,2025-02-22,390,Basic,Debit Card,1
5274,2024-09-04,219,Basic,Credit Card,1
5275,2024-09-10,338,Enterprise,Debit Card,0
5276,2024-05-29,258,Enterprise,Credit Card,1
5277,2024-08-29,81,Enterprise,PayPal,0
5278,2024-08-08,170,Premium,Debit Card,1
5279,2024-06-21,142,Premium,PayPal,0
5280,2024-04-17,249,Premium,PayPal,1
5281,2024-05-17,87,Enterprise,PayPal,1
5282,2025-01-07,67,Premium,Debit Card,1
5283,2024-05-15,470,Enterprise,PayPal,1
5284,2024-03-11,134,Basic,Debit Card,1
5285,2024-03-14,20,Enterprise,PayPal,0
5286,2024-04-28,477,Enterprise,Credit Card,1
5287,2024-10-08,416,Premium,Debit Card,1
5288,2024-11-14,438,Basic,Credit Card,1
5289,2024-05-18,36,Basic,Credit Card,1
5290,2024-02-27,216,Basic,Debit Card,0
5291,2025-01-01,231,Premium,Debit Card,1
5292,2024-06-15,321,Premium,Debit Card,1
5293,2025-01-05,391,Premium,PayPal,1
5294,2024-07-09,259,Premium,PayPal,1
5295,2024-02-28,324,Premium,Credit Card,1
5296,2024-10-04,217,Enterprise,Debit Card,1
5297,2024-10-13,118,Basic,Credit Card,1
5298,2024-06-10,305,Premium,PayPal,1
5299,2024-10-17,411,Basic,Credit Card,1
5300,2024-10-27,444,Premium,Credit Card,1
5301,2024-05-15,70,Enterprise,Debit Card,1
5302,2025-01-30,131,Basic,Debit Card,1
5303,2024-11-29,248,Premium,Credit Card,0
5304,2024-11-03,115,Enterprise,PayPal,1
5305,2024-08-07,288,Enterprise,Credit Card,0
5306,2024-11-10,45,Basic,PayPal,1
5307,2024-06-13,47,Premium,Credit Card,1
5308,2024-07-18,81,Enterprise,Credit Card,0
5309,2024-05-23,65,Enterprise,Debit Card,1
5310,2024-05-30,176,Enterprise,Credit Card,1
5311,2025-01-14,230,Basic,PayPal,1
5312,2024-11-10,85,Basic,Credit Card,0
5313,2024-06-13,219,Premium,Credit Card,1
5314,2025-01-28,220,Premium,PayPal,0
5315,2024-05-30,237,Basic,Credit Card,0
5316,2024-07-27,234,Basic,Credit Card,0
5317,2024-05-14,462,Basic,Credit Card,0
5318,2025-01-10,263,Enterprise,Credit Card,1
5319,2024-06-19,496,Basic,PayPal,1
5320,2024-08-23,165,Premium,PayPal,1
5321,2024-06-26,483,Enterprise,PayPal,1
5322,2024-04-04,372,Basic,PayPal,1
5323,2024-06-10,158,Premium,Credit Card,0
5324,2024-04-30,327,Basic,PayPal,1
5325,2024-02-28,288,Premium,Credit Card,1
5326,2024-05-15,414,Enterprise,Debit Card,0
5327,2024-12-05,468,Enterprise,Credit Card,1
5328,2025-02-22,499,Premium,Credit Card,1
5329,2025-02-06,385,Premium,PayPal,0
5330,2025-01-26,240,Enterprise,PayPal,0
5331,2024-06-05,409,Enterprise,PayPal,1
5332,2024-07-22,199,Premium,Debit Card,1
5333,2024-08-16,234,Premium,Credit Card,1
5334,2024-06-08,484,Basic,Debit Card,1
5335,2024-06-07,74,Basic,Credit Card,1
5336,2025-01-15,117,Enterprise,Credit Card,1
5337,2024-08-19,89,Enterprise,Debit Card,1
5338,2024-12-21,142,Basic,Debit Card,1
5339,2024-05-15,183,Basic,Credit Card,1
5340,2024-02-26,73,Enterprise,Debit Card,1
5341,2024-03-29,219,Enterprise,PayPal,0
5342,2024-05-19,306,Premium,Credit Card,0
5343,2024-06-16,107,Premium,PayPal,1
5344,2024-02-28,181,Enterprise,Debit Card,1
5345,2024-04-28,98,Basic,PayPal,1
5346,2024-03-02,371,Premium,Debit Card,1
5347,2024-11-07,235,Enterprise,PayPal,1
5348,2024-06-01,152,Basic,Debit Card,0
5349,2024-10-02,205,Basic,Credit Card,1
5350,2024-05-11,188,Enterprise,Credit Card,1
5351,2024-03-29,63,Premium,Credit Card,1
5352,2024-10-04,205,Premium,Credit Card,1
5353,2024-06-15,226,Enterprise,Debit Card,0
5354,2024-08-13,498,Basic,PayPal,1
5355,2024-04-03,342,Premium,Credit Card,1
5356,2024-05-10,307,Enterprise,Debit Card,0
5357,2024-11-25,439,Premium,Debit Card,1
5358,2024-12-26,34,Enterprise,Credit Card,1
5359,2024-09-28,76,Premium,Credit Card,1
5360,2025-01-17,172,Premium,Debit Card,0
5361,2024-11-28,121,Premium,PayPal,1
5362,2024-05-19,338,Enterprise,Debit Card,1
5363,2024-03-06,215,Enterprise,Credit Card,1
5364,2024-09-30,415,Basic,Credit Card,1
5365,2024-06-10,377,Premium,Credit Card,1
5366,2024-06-17,146,Premium,PayPal,0
5367,2024-03-31,417,Enterprise,PayPal,1
5368,2024-11-21,288,Premium,PayPal,0
5369,2024-02-26,454,Enterprise,Debit Card,1
5370,2024-03-16,174,Basic,Debit Card,0
5371,2025-01-08,438,Premium,PayPal,0
5372,2024-11-18,280,Enterprise,PayPal,1
5373,2024-11-17,450,Enterprise,Credit Card,1
5374,2024-05-23,237,Premium,Credit Card,1
5375,2024-08-20,136,Basic,Debit Card,1
5376,2024-10-01,279,Enterprise,PayPal,1
5377,2024-03-03,317,Premium,PayPal,0
5378,2024-04-18,257,Basic,Debit Card,1
5379,2024-11-03,349,Enterprise,PayPal,1
5380,2024-05-26,496,Basic,Credit Card,1
5381,2024-03-18,45,Enterprise,PayPal,0
5382,2024-06-18,164,Premium,Debit Card,1
5383,2024-07-08,154,Premium,Debit Card,1
5384,2024-10-07,483,Premium,PayPal,1
5385,2024-04-27,434,Basic,Debit Card,1
5386,2024-10-03,269,Basic,Credit Card,0
5387,2024-09-20,396,Premium,Credit Card,1
5388,2025-02-11,28,Enterprise,Credit Card,0
5389,2024-03-09,434,Basic,PayPal,1
5390,2024-07-31,433,Basic,Debit Card,1
5391,2024-05-10,67,Enterprise,Credit Card,1
5392,2024-07-21,432,Enterprise,Debit Card,0
5393,2024-04-14,272,Premium,Debit Card,1
5394,2024-12-07,45,Basic,Debit Card,1
5395,2024-10-04,220,Enterprise,Credit Card,0
5396,2024-10-11,341,Enterprise,Debit Card,1
5397,2024-12-01,157,Premium,Credit Card,1
5398,2024-06-15,111,Premium,Credit Card,1
5399,2024-07-17,85,Basic,Credit Card,1
5400,2024-08-05,422,Enterprise,PayPal,1
5401,2024-06-19,487,Premium,Debit Card,1
5402,2024-03-23,477,Basic,PayPal,1
5403,2024-06-14,77,Premium,PayPal,1
5404,2024-04-11,75,Basic,PayPal,1
5405,2024-04-18,312,Enterprise,PayPal,1
5406,2024-06-15,231,Premium,Credit Card,1
5407,2025-01-28,160,Basic,Credit Card,1
5408,2024-03-24,399,Basic,Debit Card,1
5409,2025-01-16,283,Enterprise,Debit Card,1
5410,2024-02-26,446,Premium,Credit Card,1
5411,2024-06-08,287,Basic,Debit Card,1
5412,2024-07-12,494,Basic,Debit Card,1
5413,2024-07-05,77,Basic,PayPal,0
5414,2024-04-13,244,Basic,PayPal,1
5415,2024-12-04,212,Premium,PayPal,1
5416,2024-04-24,242,Premium,PayPal,1
5417,2025-02-12,172,Basic,PayPal,1
5418,2024-12-07,468,Premium,Credit Card,0
5419,2024-09-07,107,Premium,PayPal,1
5420,2024-05-30,18,Enterprise,PayPal,1
5421,2024-04-30,424,Enterprise,Credit Card,1
5422,2024-05-15,258,Basic,PayPal,1
5423,2024-05-29,499,Enterprise,Debit Card,1
5424,2024-08-01,489,Premium,Credit Card,1
5425,2024-11-07,436,Basic,Debit Card,1
5426,2024-07-28,236,Enterprise,Debit Card,1
5427,2025-01-28,250,Basic,Credit Card,1
5428,2024-03-05,84,Basic,Credit Card,0
5429,2025-02-06,26,Enterprise,PayPal,1
5430,2024-07-02,60,Premium,Credit Card,0
5431,2024-05-29,237,Premium,Credit Card,1
5432,2025-02-15,203,Enterprise,PayPal,1
5433,2024-06-16,289,Enterprise,PayPal,1
5434,2024-07-26,247,Enterprise,Credit Card,0
5435,2024-03-14,390,Enterprise,PayPal,1
5436,2024-07-15,280,Basic,PayPal,1
5437,2025-02-15,421,Premium,PayPal,1
5438,2025-02-01,396,Premium,Debit Card,1
5439,2024-03-28,166,Enterprise,PayPal,0
5440,2024-12-18,263,Premium,Debit Card,1
5441,2024-12-13,317,Premium,Credit Card,0
5442,2025-02-11,319,Premium,Debit Card,1
5443,2024-06-16,323,Enterprise,Debit Card,0
5444,2024-02-27,310,Enterprise,Debit Card,1
5445,2024-04-30,127,Premium,Debit Card,0
5446,2024-08-20,342,Enterprise,Debit Card,1
5447,2024-12-21,59,Premium,Debit Card,0
5448,2024-10-26,287,Enterprise,Credit Card,1
5449,2024-09-06,61,Premium,Credit Card,1
5450,2024-04-27,190,Enterprise,Credit Card,0
5451,2024-11-19,40,Premium,Debit Card,0
5452,2024-05-31,336,Enterprise,PayPal,0
5453,2024-11-24,441,Enterprise,Debit Card,0
5454,2024-08-11,255,Premium,Credit Card,0
5455,2024-06-18,99,Basic,Debit Card,1
5456,2024-07-15,40,Premium,Credit Card,1
5457,2025-02-19,111,Premium,PayPal,1
5458,2024-08-24,239,Basic,PayPal,0
5459,2024-08-16,397,Enterprise,Credit Card,0
5460,2024-06-04,428,Basic,Credit Card,1
5461,2025-01-04,106,Premium,Debit Card,1
5462,2024-10-10,76,Basic,Debit Card,0
5463,2025-02-10,201,Enterprise,Debit Card,1
5464,2024-12-26,220,Premium,PayPal,0
5465,2024-08-13,146,Premium,PayPal,0
5466,2025-02-05,439,Enterprise,PayPal,1
5467,2025-02-14,348,Enterprise,Debit Card,0
5468,2024-03-06,193,Premium,Credit Card,1
5469,2024-11-21,65,Enterprise,Credit Card,1
5470,2024-07-26,476,Basic,Debit Card,1
5471,2024-11-29,259,Basic,Debit Card,1
5472,2024-07-25,291,Basic,Credit Card,0
5473,2024-03-13,69,Basic,Credit Card,1
5474,2024-09-11,137,Enterprise,PayPal,1
5475,2024-05-01,214,Basic,Debit Card,1
5476,2024-05-14,223,Basic,PayPal,0
5477,2024-08-15,136,Premium,PayPal,1
5478,2024-10-09,81,Enterprise,Credit Card,1
5479,2024-08-03,225,Enterprise,Debit Card,1
5480,2024-09-04,99,Enterprise,Credit Card,1
5481,2024-12-19,441,Premium,PayPal,1
5482,2024-09-05,323,Premium,Debit Card,1
5483,2024-08-20,242,Enterprise,PayPal,0
5484,2024-10-13,242,Basic,PayPal,0
5485,2024-02-27,72,Premium,Credit Card,1
5486,2024-05-23,385,Premium,Debit Card,1
5487,2024-11-01,256,Premium,Debit Card,0
5488,2024-08-03,451,Enterprise,Debit Card,0
5489,2024-07-26,396,Basic,Debit Card,0
5490,2024-11-07,144,Premium,PayPal,1
5491,2024-03-08,445,Premium,Credit Card,1
5492,2024-06-13,379,Enterprise,Debit Card,1
5493,2024-05-14,455,Basic,PayPal,1
5494,2024-08-09,11,Premium,Credit Card,1
5495,2024-03-12,170,Enterprise,Credit Card,1
5496,2025-01-22,149,Enterprise,Credit Card,1
5497,2024-09-08,313,Premium,Debit Card,1
5498,2024-09-09,469,Enterprise,PayPal,0
5499,2024-04-19,318,Enterprise,Credit Card,1
5500,2024-06-05,211,Premium,Credit Card,1
5501,2024-10-14,134,Enterprise,Credit Card,1
5502,2024-11-23,434,Basic,PayPal,1
5503,2024-07-03,382,Basic,PayPal,1
5504,2024-09-08,356,Premium,Debit Card,1
5505,2024-10-17,91,Basic,Debit Card,1
5506,2024-05-30,451,Basic,PayPal,1
5507,2024-08-20,333,Premium,Debit Card,1
5508,2024-10-09,497,Enterprise,PayPal,1
5509,2025-01-26,416,Basic,Debit Card,1
5510,2025-02-15,478,Enterprise,Debit Card,0
5511,2025-02-16,173,Premium,PayPal,0
5512,2024-10-08,359,Basic,Credit Card,1
5513,2024-03-22,249,Premium,Credit Card,1
5514,2024-12-23,222,Enterprise,Debit Card,0
5515,2024-11-14,480,Premium,Credit Card,1
5516,2024-09-07,158,Basic,Credit Card,0
5517,2024-06-08,81,Premium,Debit Card,0
5518,2024-03-30,112,Premium,Credit Card,1
5519,2024-10-17,192,Premium,PayPal,1
5520,2024-08-04,193,Enterprise,PayPal,0
5521,2024-07-23,22,Enterprise,Credit Card,1
5522,2024-12-03,389,Enterprise,PayPal,1
5523,2024-04-04,241,Enterprise,PayPal,1
5524,2025-01-28,159,Basic,Credit Card,1
5525,2024-12-27,272,Enterprise,PayPal,0
5526,2024-07-03,33,Enterprise,Debit Card,0
5527,2024-12-25,198,Basic,Debit Card,1
5528,2024-10-03,142,Enterprise,Debit Card,1
5529,2024-03-04,59,Premium,Credit Card,1
5530,2025-02-11,455,Enterprise,PayPal,0
5531,2024-08-24,192,Basic,Credit Card,0
5532,2025-01-13,35,Premium,Credit Card,1
5533,2024-11-07,147,Basic,PayPal,1
5534,2024-08-13,20,Premium,PayPal,0
5535,2024-04-27,305,Premium,PayPal,1
5536,2024-08-05,111,Premium,Credit Card,1
5537,2024-06-15,20,Basic,Credit Card,0
5538,2024-04-24,121,Premium,Debit Card,0
5539,2024-05-11,103,Premium,Credit Card,0
5540,2025-01-13,269,Premium,PayPal,1
5541,2025-02-21,267,Premium,Credit Card,1
5542,2024-03-13,470,Premium,Debit Card,1
5543,2024-05-24,176,Enterprise,PayPal,1
5544,2024-04-22,218,Basic,Debit Card,1
5545,2024-12-08,416,Premium,Credit Card,0
5546,2024-05-02,54,Premium,Credit Card,1
5547,2025-02-20,339,Premium,Debit Card,1
5548,2024-11-29,214,Premium,Debit Card,0
5549,2024-09-18,435,Premium,PayPal,0
5550,2025-01-12,368,Enterprise,PayPal,1
5551,2024-04-03,51,Enterprise,Debit Card,1
5552,2024-03-14,294,Premium,PayPal,0
5553,2025-01-26,409,Premium,Debit Card,1
5554,2024-04-22,460,Premium,Debit Card,1
5555,2024-07-23,109,Basic,Credit Card,0
5556,2024-10-14,453,Basic,Debit Card,1
5557,2024-03-25,397,Enterprise,PayPal,1
5558,2024-05-15,365,Enterprise,Debit Card,0
5559,2024-05-30,281,Basic,Credit Card,1
5560,2024-08-23,434,Premium,PayPal,1
5561,2024-08-14,15,Enterprise,Debit Card,1
5562,2025-01-20,51,Premium,Credit Card,0
5563,2024-03-02,393,Premium,PayPal,1
5564,2025-02-17,450,Enterprise,Credit Card,1
5565,2024-10-11,421,Basic,Credit Card,0
5566,2024-04-27,365,Basic,PayPal,0
5567,2024-12-28,416,Basic,Credit Card,1
5568,2024-07-09,262,Premium,Credit Card,1
5569,2024-08-18,85,Premium,Credit Card,1
5570,2024-09-25,51,Premium,PayPal,0
5571,2024-09-22,360,Basic,Credit Card,1
5572,2024-09-12,277,Premium,Debit Card,0
5573,2024-12-15,389,Enterprise,Credit Card,0
5574,2024-10-30,489,Premium,Debit Card,1
5575,2025-02-22,226,Enterprise,Credit Card,0
5576,2024-11-13,73,Basic,Debit Card,1
5577,2024-04-11,451,Premium,PayPal,1
5578,2024-03-31,188,Premium,Credit Card,1
5579,2024-03-19,38,Basic,Debit Card,1
5580,2024-12-26,284,Premium,PayPal,1
5581,2024-08-11,479,Enterprise,Credit Card,1
5582,2024-04-19,225,Basic,Credit Card,0
5583,2024-04-25,362,Enterprise,Credit Card,0
5584,2024-04-23,493,Basic,PayPal,1
5585,2025-02-12,310,Enterprise,PayPal,1
5586,2025-02-07,497,Enterprise,Debit Card,0
5587,2024-10-26,63,Enterprise,Credit Card,0
5588,2024-10-21,375,Premium,Debit Card,1
5589,2024-03-05,89,Premium,Debit Card,1
5590,2024-11-20,203,Premium,Debit Card,1
5591,2024-07-14,209,Premium,Debit Card,0
5592,2024-09-17,22,Premium,Debit Card,1
5593,2024-03-19,231,Enterprise,Credit Card,1
5594,2025-01-06,202,Premium,PayPal,0
5595,2024-03-19,405,Enterprise,Debit Card,0
5596,2024-05-18,378,Basic,PayPal,1
5597,2025-01-31,336,Enterprise,Debit Card,1
5598,2024-08-06,249,Premium,Credit Card,0
5599,2024-12-03,279,Basic,Debit Card,0
5600,2024-07-15,307,Premium,Debit Card,0
5601,2024-03-15,108,Basic,Debit Card,1
5602,2024-12-16,229,Enterprise,Credit Card,1
5603,2024-05-26,341,Basic,Debit Card,1
5604,2024-11-21,113,Premium,Credit Card,1
5605,2024-10-19,441,Basic,PayPal,1
5606,2024-11-07,386,Enterprise,PayPal,0
5607,2024-12-22,417,Basic,PayPal,1
5608,2024-11-09,74,Enterprise,Credit Card,1
5609,2025-01-27,154,Basic,Debit Card,0
5610,2025-01-27,47,Enterprise,PayPal,0
5611,2024-08-18,37,Enterprise,PayPal,1
5612,2024-03-17,298,Enterprise,Debit Card,1
5613,2024-06-04,417,Enterprise,PayPal,1
5614,2024-04-16,376,Premium,PayPal,0
5615,2024-07-28,246,Enterprise,Debit Card,0
5616,2024-04-07,135,Premium,Credit Card,0
5617,2024-10-17,393,Enterprise,Credit Card,0
5618,2024-07-01,335,Basic,PayPal,1
5619,2024-08-05,94,Basic,PayPal,0
5620,2024-03-09,246,Premium,Credit Card,1
5621,2024-09-28,255,Basic,PayPal,1
5622,2024-05-09,397,Enterprise,Credit Card,1
5623,2024-09-22,426,Basic,PayPal,1
5624,2024-06-01,384,Premium,PayPal,0
5625,2024-11-17,275,Basic,Credit Card,1
5626,2025-01-02,258,Premium,Debit Card,1
5627,2024-12-10,301,Enterprise,PayPal,1
5628,2024-09-13,214,Enterprise,PayPal,0
5629,2024-08-07,237,Basic,Debit Card,1
5630,2024-09-04,249,Basic,PayPal,1
5631,2024-10-08,82,Basic,Debit Card,1
5632,2024-12-18,168,Enterprise,Debit Card,1
5633,2024-05-13,397,Basic,Credit Card,0
5634,2024-11-03,387,Enterprise,Debit Card,1
5635,2025-01-30,221,Premium,Credit Card,1
5636,2025-02-10,145,Basic,Credit Card,1
5637,2024-08-12,292,Basic,Credit Card,0
5638,2024-03-31,173,Premium,PayPal,1
5639,2024-12-24,146,Premium,PayPal,1
5640,2024-11-14,180,Premium,Debit Card,0
5641,2024-10-12,161,Premium,Credit Card,1
5642,2024-11-18,174,Enterprise,PayPal,0
5643,2024-08-20,306,Basic,PayPal,0
5644,2025-01-18,113,Enterprise,Debit Card,1
5645,2024-04-27,231,Enterprise,PayPal,1
5646,2024-04-10,291,Premium,PayPal,0
5647,2024-03-16,397,Basic,PayPal,1
5648,2024-08-26,381,Enterprise,PayPal,0
5649,2024-04-16,138,Enterprise,PayPal,0
5650,2024-04-27,413,Premium,PayPal,1
5651,2024-08-24,229,Basic,Debit Card,1
5652,2025-01-14,182,Basic,Credit Card,0
5653,2024-04-09,481,Basic,PayPal,1
5654,2025-02-08,357,Enterprise,Credit Card,1
5655,2025-01-05,485,Premium,Debit Card,0
5656,2024-12-12,462,Basic,Debit Card,1
5657,2024-04-28,105,Enterprise,Credit Card,0
5658,2024-05-19,61,Enterprise,Credit Card,1
5659,2024-09-27,103,Basic,Debit Card,1
5660,2024-11-14,73,Premium,PayPal,1
5661,2024-07-01,30,Premium,Credit Card,0
5662,2024-06-28,115,Basic,Credit Card,1
5663,2024-12-19,345,Enterprise,PayPal,1
5664,2024-09-08,209,Premium,Credit Card,1
5665,2024-07-05,341,Enterprise,PayPal,1
5666,2024-11-15,361,Enterprise,Debit Card,1
5667,2024-05-10,290,Premium,Credit Card,1
5668,2024-10-21,460,Enterprise,PayPal,1
5669,2024-11-11,291,Enterprise,PayPal,1
5670,2024-07-17,109,Basic,Debit Card,1
5671,2024-07-24,346,Premium,Credit Card,1
5672,2024-09-09,36,Enterprise,PayPal,1
5673,2024-09-16,254,Premium,Credit Card,1
5674,2024-11-03,445,Premium,PayPal,1
5675,2024-10-12,72,Enterprise,Credit Card,0
5676,2024-12-10,351,Premium,Credit Card,1
5677,2024-11-21,383,Basic,PayPal,1
5678,2024-11-05,438,Basic,PayPal,0
5679,2024-08-03,451,Enterprise,Credit Card,1
5680,2024-10-03,47,Premium,Credit Card,1
5681,2024-05-06,428,Enterprise,Debit Card,1
5682,2024-10-03,311,Premium,PayPal,1
5683,2025-01-12,136,Enterprise,Credit Card,1
5684,2024-11-20,80,Enterprise,Credit Card,1
5685,2024-10-07,396,Premium,PayPal,1
5686,2024-07-01,143,Basic,Credit Card,1
5687,2025-01-16,262,Enterprise,Credit Card,1
5688,2024-08-30,22,Basic,Debit Card,1
5689,2024-10-22,183,Premium,Debit Card,1
5690,2025-02-05,472,Enterprise,PayPal,0
5691,2024-04-16,99,Premium,PayPal,1
5692,2024-07-20,377,Basic,PayPal,1
5693,2024-11-12,298,Premium,Debit Card,1
5694,2024-11-09,216,Enterprise,Debit Card,1
5695,2024-07-26,71,Basic,Debit Card,0
5696,2025-02-16,328,Enterprise,Credit Card,1
5697,2024-03-24,321,Basic,Debit Card,1
5698,2024-12-02,48,Premium,Debit Card,1
5699,2024-04-15,69,Premium,PayPal,1
5700,2025-02-05,114,Enterprise,Debit Card,0
5701,2024-10-03,248,Enterprise,Debit Card,1
5702,2024-09-06,471,Enterprise,Credit Card,1
5703,2024-03-17,136,Basic,Debit Card,1
5704,2025-01-12,92,Basic,PayPal,1
5705,2024-10-26,229,Enterprise,Credit Card,1
5706,2024-08-22,417,Basic,Debit Card,0
5707,2024-12-14,443,Basic,Debit Card,1
5708,2024-12-13,114,Premium,Debit Card,0
5709,2024-10-11,426,Premium,Credit Card,0
5710,2024-07-27,469,Premium,Credit Card,1
5711,2024-12-11,83,Enterprise,Debit Card,1
5712,2025-01-11,144,Premium,PayPal,1
5713,2024-08-19,439,Premium,Debit Card,1
5714,2024-08-25,387,Basic,Credit Card,1
5715,2024-05-10,71,Premium,Credit Card,0
5716,2024-08-01,10,Basic,Credit Card,1
5717,2024-08-29,88,Premium,PayPal,1
5718,2025-02-15,383,Enterprise,Debit Card,1
5719,2025-01-26,74,Enterprise,Debit Card,0
5720,2024-07-03,438,Premium,Credit Card,1
5721,2025-01-03,477,Premium,Debit Card,0
5722,2024-07-08,192,Premium,PayPal,1
5723,2024-08-09,75,Enterprise,PayPal,0
5724,2024-06-19,332,Basic,Debit Card,1
