User ID,Session Duration (minutes),Page Views,Browsing Behavior,Clickstream Data,Churn
b6536b37-341f-4b4c-a8b3-20e22c34e103,58,2,Focused,Actually yeah quality camera common people.,No
bb421985-6c9d-4ff4-b71b-d990207ef9e5,51,8,Exploratory,One run character serve any any.,Yes
3b10cf08-ed72-40a8-9080-3b64d418330b,15,10,Exploratory,Much travel different mean. Economy his red they.,Yes
60e5334e-19af-4f33-a35b-93a346d8cf5f,41,16,Casual,Approach pressure whose join. Stand fine vote.,Yes
ad6f4b31-5f77-45b6-972f-f6730ced1bb0,39,11,Exploratory,Account find partner.,No
e0bdce45-7a0a-4981-9ac3-e8b825e60a4a,2,18,Exploratory,Safe during I whose per term.,No
393262f5-5ed7-4ddc-8474-02b167f59ee5,29,14,Focused,Address point security court court within.,Yes
1cefbf91-30e0-4510-92b0-b9269e37a953,41,8,Casual,Thank perhaps opportunity necessary contain.,No
ccc435f1-092e-4ade-b6fc-3f9044e2604f,10,15,Exploratory,Development hospital energy research ten officer.,Yes
97a97ffc-b048-4312-b23c-004772c1c853,2,17,Focused,Best protect course law.,No
52f5584e-4624-42a7-a60a-c9c0677325fd,51,18,Focused,Nice he election treat new.,No
e700723b-03bd-46d8-8a86-7c6b64f21f0b,11,6,Focused,Season list water nearly moment process.,Yes
dfcc5144-f09a-4c10-b7ed-62cce0895643,13,14,Focused,Project contain happen project lay she.,No
b22de5ac-88a9-4218-bcf0-9a2c1cbb2d0d,10,3,Focused,New pick majority public improve.,No
9b906554-c01d-47a5-bd9c-427905c12c45,14,7,Focused,Reveal leave control add go.,Yes
adf83875-65f1-4f89-8840-b7638f823d25,18,15,Exploratory,But market rate special.,Yes
973a7446-689d-4ff7-9c82-055b6643ca23,51,16,Casual,Far study home candidate. Week ready stuff wait.,Yes
be9b8c95-363c-475c-9e48-47cecc11641b,54,16,Casual,Speak boy decision human general leader wall.,Yes
6e19119d-d275-4a02-9cea-e0fbb7fae5da,9,8,Focused,Turn only action. Card health need then.,No
f613f21a-6cc8-40f9-9764-e2f0af4021d6,57,7,Focused,Enough low production apply sense.,No
65cd9616-6a16-45fe-9d67-7a92d4751b71,39,6,Casual,National indeed build should.,Yes
052ad919-4953-47f8-9153-1481df7400ff,28,2,Exploratory,Local lose yeah show various owner student.,No
2fd0ca78-bf2c-400b-b5a9-408a4606d0c0,3,13,Focused,Nice another heart.,Yes
f4b9f75b-ec4b-4a14-8044-bf6f0d5e7eb5,20,12,Casual,Center thus family report.,Yes
81d8ac9b-2c4b-48fb-8367-c2046c740487,6,15,Casual,Trouble father the.,Yes
326aff9f-f2d2-4898-947e-5da656da30ce,27,9,Focused,Consumer phone wife particular per thus tree.,No
24f98a02-0bb2-4a39-8228-cf4de0c379a5,53,2,Casual,Including current citizen while especially per.,No
4b6073d3-5d47-4199-ae3c-7480d09f9b9b,2,17,Exploratory,Building agent business bed short drive drive.,No
c6259e0e-4c92-4e08-9dc5-731bf1eb3d8c,29,5,Casual,Space while pull particularly us figure note end.,Yes
b1766059-6c38-44aa-99f3-149202497276,38,11,Focused,Price thing offer. Writer specific government.,Yes
bd3d5b45-5318-478b-80fb-5a984e9e7b7a,3,19,Focused,Now out bring morning.,No
b956a5e4-fd32-46a3-b4af-3e9e08718acd,16,7,Casual,Nature trade how. Purpose understand end.,No
b8e34e06-dc2f-4901-a156-15594bc0017c,30,2,Casual,Only product other person.,No
5e230a82-a87c-4079-a226-ba7d878e18a9,40,16,Focused,Under standard early present.,No
344f481d-7722-4939-abc9-f48adf1d9179,2,12,Exploratory,Six case manage eat late.,Yes
de89ea9e-084c-40c2-8485-1400da78cf1a,17,15,Casual,Model look in affect put.,No
cbb0fbb9-3636-471c-ac2e-aeead77e506d,41,1,Exploratory,Knowledge when top step analysis.,No
d22af2fd-66cb-4568-bb4f-c3767f4319e6,12,13,Exploratory,Yourself century six owner.,Yes
bcc99a6b-ccb0-40dc-80a7-b6e0918cd219,35,6,Focused,Run land air pull in.,No
31d289fc-a102-4eb2-8102-2eb7b8e1f797,43,13,Focused,Election full tell relationship third.,No
abd9b4cf-2d58-42ca-80d4-558d0b6facb7,1,18,Focused,Respond even model support.,No
41bafab4-918b-4638-8b3a-c80a4ef45abb,55,3,Exploratory,Kitchen our child rest policy life scientist.,Yes
ec250d56-2e0f-42ce-b36b-2038a2275d0c,45,1,Focused,Increase cause middle player interest.,Yes
1d46bc7d-7d9b-4541-83d2-9355b538ea5a,15,15,Focused,Court tend sport field police drop.,No
49f34909-bbe9-40ee-b085-555418cd251d,26,13,Exploratory,Last best each recognize here.,Yes
d9c12e05-2226-4f85-8c75-5ee155804fa9,37,5,Exploratory,Difference power benefit resource.,No
716bf7ed-8d30-463e-892e-3f0ace4b8f2e,21,13,Exploratory,Week foot fine look agent they true.,No
4dc33687-ef4f-426e-bcb0-ed446cd0ed76,49,5,Exploratory,Interview find third performance share.,Yes
18f09223-85e5-48ce-b097-c06ecbe25f27,31,19,Casual,Foot another system.,No
39e553fc-e0ec-4483-8cf8-5f6dd2359ee6,25,18,Focused,Pressure just require writer likely.,Yes
d4374a11-13fd-4cbf-b4a3-165ea016f3f3,23,10,Casual,Certain computer debate live.,Yes
a398c93f-a9dc-4d55-b97e-02d63ebe4cda,24,8,Exploratory,Break major affect save bar.,Yes
705a417e-028d-4520-a4cb-7f2d58b28bef,57,15,Exploratory,Street produce choice inside general.,No
f6740165-acea-4fcd-831c-b9ec14345572,38,4,Exploratory,Tax federal reflect law day successful bring.,No
bf43982e-770f-4b55-8061-4f1d8e881c3d,28,2,Exploratory,Factor work share itself. Son assume television.,No
9efd1fd1-b73c-4c88-9483-73cfd3f49e85,21,6,Exploratory,Soldier student head them catch when.,No
e1fabe3a-820e-4cf0-bc59-96a8d21ca08d,54,3,Focused,Room response card list determine someone.,Yes
633a97ed-4379-4658-9591-dec10fdd075e,43,7,Casual,Left of whom girl each development.,No
e1f7029e-b838-47ab-835b-8276b46a264d,18,10,Casual,Plan analysis arm return mission.,No
b4c3f5d1-d50b-45da-9ba1-1c13849489de,36,6,Focused,Future industry indicate voice.,Yes
a2ee2c3b-418b-46be-985b-266067bfe4dc,35,16,Focused,Anything small challenge current.,Yes
2458eccc-6d17-4170-9fd9-57a41e48d292,45,2,Focused,Training might her within class compare.,No
0cadb6df-f910-49ac-9706-84014c156bca,55,17,Casual,Today talk camera power after.,Yes
118b1da2-880a-4716-b552-f4d79d0e01c5,9,13,Casual,Than whom physical lead street according to size.,No
5067879f-436a-4697-8d08-76d054cefb27,53,1,Exploratory,Economic least raise end consider try impact.,No
c993f242-a9af-4cd6-8612-9af7560c55d8,38,6,Casual,Section modern certainly lead them another.,Yes
391cea09-6099-47cb-a8aa-948f81197a5e,58,5,Casual,Could reveal final should loss.,Yes
c49963c7-ac67-4be0-9c0e-366699b5520b,30,13,Focused,Phone draw toward any play summer start.,No
b3f1411e-6729-4f8e-a035-b66273e42a28,44,18,Casual,Prevent amount cause avoid. First color it.,No
0e3aed35-66c2-4b64-904b-c4d64ab86492,34,12,Exploratory,Stock size house put two.,No
71a84509-879e-4855-a005-2aee7b4e8e96,32,7,Casual,Pressure agent sell will character receive.,No
cb3479e4-2daa-4fb4-9568-af3a47d578d8,3,15,Focused,Popular behavior early. Lay young line stop.,No
627c38d4-c955-4626-b45f-50075ac7e204,3,3,Focused,Left deal stuff agency man.,Yes
6c1d6c76-4692-42d2-a4ca-10eb515c2a83,28,16,Exploratory,Accept author provide claim beautiful.,No
4ba415f2-1ce2-49dd-b3a7-2ab167fd0281,44,1,Exploratory,Man author shoulder start.,Yes
f66cfbac-495b-4f75-913a-4a416212ebaf,15,16,Casual,Seat happen control majority.,Yes
0bdca228-be97-4d38-a0d9-0700919f3f4e,41,12,Exploratory,During list both decide as century tax drug.,Yes
7b66728a-93f2-4074-bbcb-ba6383ed48a9,23,19,Exploratory,Risk professional decision task term worker.,No
599f4ea5-2f93-432f-bdec-0a70222fa9bc,40,8,Focused,Fund military foreign return debate home.,No
d55fbbed-5b9c-44b6-9ade-6f485c99f544,11,12,Focused,Nature but many easy far.,Yes
4d1232f1-1094-4f1a-a326-17d6a544b6c3,48,15,Casual,Early practice firm moment realize my.,Yes
ee918bda-0d23-4d27-9316-8d4512192820,32,2,Casual,Best wind involve hard.,Yes
ada6d0bc-7d35-4016-ab4a-e266d9d61bfa,58,17,Casual,Class resource billion although call student.,Yes
878af944-692c-4f38-9e12-84028f254763,59,7,Casual,Discussion hot bed a program expert chance.,Yes
fdf9f6cc-27fd-44a1-adae-b61fda447c69,57,13,Focused,Address money all.,No
6e8ce9da-8130-4a47-ae1b-fdaec2856e84,54,1,Casual,Already store fine can hard audience by.,Yes
ec2cd14c-2b64-4968-b854-0b9691ed7789,36,6,Casual,Outside state down another well eye nice.,No
e9913160-7ea2-48d6-a1d0-829f937e4b3f,33,13,Exploratory,Partner better spend morning hand.,Yes
63f37c43-270f-4651-9324-98390d5bd561,24,11,Casual,Social possible computer up ready example matter.,Yes
4874d94e-4000-4c5f-a387-f4ce395e6c75,39,10,Exploratory,Question ask two size that somebody real.,No
f11c9b4f-4d7b-4c46-a777-8e172b3c5e5a,34,16,Focused,Life poor light piece. Chance explain debate.,No
88a46354-9df0-4f67-a976-85dc953af84b,56,17,Casual,Easy much song national first.,Yes
8224f791-5f40-4a17-92f5-e26a215e9002,28,17,Exploratory,Change fish maybe visit education democratic.,No
7d3c757b-be1b-4fea-8b65-16261f9d6317,37,4,Casual,Turn doctor force debate cover whatever.,No
ba367f3b-ed14-4e0d-b575-3312eaee8b99,7,5,Exploratory,Know item many for investment.,Yes
8d4b7ea6-b77d-4b5d-b4e4-73e43a58f1c7,4,14,Casual,Team thing current matter drive.,Yes
6c099e9e-1b2e-47b0-82c3-f2ef01501ba3,37,10,Focused,Whole apply continue expert real.,Yes
7eaf68ed-c05b-4063-a311-c7dff7faef73,56,14,Focused,Energy mind course yet probably girl.,No
7875519c-292d-4d5a-848f-6ac96bbf2c41,1,1,Exploratory,Defense southern deal whatever occur.,Yes
9ada1ee7-0e43-4c30-ad93-f9adc4315cb4,1,11,Exploratory,Position better three scientist exist fear stock.,Yes
a25f1804-75b0-4868-a719-9ee076668383,47,18,Focused,Or sense family voice game.,No
18e4786f-671f-4767-ab79-ac3755b4e487,20,16,Casual,Hold paper loss charge full soldier.,Yes
587d2394-c1cb-419f-9adb-6042777ae73e,19,18,Exploratory,Past reach black bed idea group popular.,No
3b74f8e6-f7ef-4e3e-a60b-1d9cde73b691,29,8,Focused,Daughter since fight child three be.,No
7679321b-b902-4dc4-817a-323ed2858077,10,10,Exploratory,Grow military development then year care.,Yes
273119a0-8f5f-415e-804d-528533fd1db0,18,10,Focused,Father if key month fill old.,No
e8dbaee4-7def-4957-a346-1b7aaa1f3799,28,5,Focused,History which rather at study.,No
07eee757-5826-4214-88a4-e3193ad067de,35,10,Exploratory,Capital say table evening head instead.,Yes
990ade6b-e67b-457d-8dae-201b9087e0a6,43,18,Exploratory,Dark girl adult education drug site.,No
aabd8abf-d4ea-4f99-a5df-54e7496bdca6,47,6,Focused,Put second color far receive.,Yes
d9e7d53f-c468-4367-9cd9-9acc9042aff8,31,3,Casual,After threat bag hard.,Yes
696f5564-024e-48b2-a936-65d9009887f1,27,8,Focused,Phone age history even identify.,Yes
f99f2dac-af2f-4f0c-8230-4abd59fc7dc3,11,9,Casual,Control key score answer record rest service.,Yes
b68ad830-23dd-4b3e-a160-d84bd8e83268,49,5,Casual,Want generation personal local.,Yes
4be96c33-e8b6-4493-99fe-6533e307008c,49,2,Casual,Week others person tax ahead.,No
9205a79e-c702-45a8-b039-386dd7e0c97c,38,2,Exploratory,Dream hot employee film then.,No
04984519-4697-46ec-8c8f-b6a5d6c4c238,5,7,Focused,Unit modern see successful.,No
055bdd70-0105-4a97-b3f3-e91cbedca659,8,17,Focused,Form here member must owner boy require.,Yes
dc4c95f4-78f1-46b7-8b4a-32b35e59dfbb,34,10,Casual,Three design positive soldier physical argue.,Yes
7a7cfbaa-4c24-45b1-bd8f-f9a0c22f4393,48,12,Casual,See fund threat itself. His live explain TV when.,Yes
5a658f10-55a9-4a12-9bfb-475bf9989f12,52,2,Casual,Ability remember model play.,Yes
f3803f90-ec77-49d5-85e9-2cbb36e72a93,56,10,Focused,Scene from wish spring alone agency.,No
7c0d82c7-cab6-4846-9408-ee3e86645b8a,12,1,Casual,Open end way decade drive arrive believe.,No
b29b55c8-1d5a-4361-9126-be546237ce59,38,4,Focused,Treat simple administration leader that.,Yes
0e5c71d1-278f-4b58-acec-a0ebb5c6b410,1,13,Focused,He nearly why.,Yes
412b0f92-6464-4316-999e-c0689cf2589c,31,12,Exploratory,Certainly culture return impact.,Yes
40d5c9d2-c0e9-4073-abca-382e0a620553,4,11,Casual,Medical rest way animal left at pay.,No
e04f9bf3-7b5e-488a-acc4-41d8e71395ac,49,10,Casual,Decide former side.,No
7ce9aea4-662d-4a59-9eb1-650701bb4691,45,15,Casual,Reach change military feel be class.,Yes
44b174da-0b1b-479a-8cf3-916bd2c78c09,50,5,Exploratory,Run talk much relationship rate.,Yes
d93306a9-7160-480d-bebf-d34aa9077d05,5,17,Casual,Wall quality loss employee.,No
747eb9d0-9d45-4dd8-8960-a748e57f057c,30,5,Focused,Wear watch my beat party interview.,No
c01c9971-03e6-4fa4-b6a2-b2461dc8ed29,56,2,Casual,Certain ever old half smile.,Yes
bbd1726f-7994-4045-a9aa-3c62df236f42,24,9,Focused,However to natural new movie.,Yes
b7f02ef3-66ad-4670-b1df-99e4cf100a20,59,6,Focused,Opportunity see lot exist range kind live though.,Yes
462630dd-c2cc-4d25-b47c-20815c07b31f,3,18,Focused,Under child interest feeling.,No
d321b160-496a-4f09-8c71-32abab029813,11,14,Focused,Thing bed read nature task growth.,Yes
15348b98-9645-48f6-9340-d53051de37c8,45,19,Casual,Charge material small her board try.,No
7269d0c9-fc6f-412e-b511-7e90f25c3117,4,14,Exploratory,Radio discussion dark kind investment discuss.,Yes
1f5835af-1ab0-45b5-98af-0023f2405933,26,8,Exploratory,Second black civil special product.,Yes
1b62e599-a4fd-4ec3-8b38-000ac1a5793c,27,17,Focused,Less enough job name tonight personal city.,Yes
3c02e62e-0f3d-4221-9308-5fcd6a84b616,46,3,Casual,Want near glass add send after skill.,No
c1d18a25-ff24-43b1-8743-4b851f28c95f,54,10,Exploratory,Leader bad mother.,Yes
e34d2fa4-eb05-4bbe-a761-3276011a25fc,43,17,Casual,Summer machine push visit find check.,No
25c439b6-5d7e-456b-8edb-e35a4e4b951a,27,11,Exploratory,Everybody month east at. Big address drop attack.,Yes
29aae676-012d-4983-b908-40aacae75424,42,8,Focused,Answer forward personal nice.,No
1304853b-e066-4c58-a2da-019923819138,51,1,Focused,Month sometimes reason red. Same officer notice.,Yes
6bc25c93-b659-4ee8-8175-11ca160e6ad1,50,13,Focused,Entire establish standard ten hand.,No
09ab1a2b-bff5-4e40-8474-69bf11b0aaf2,6,4,Exploratory,Claim read police defense.,Yes
21fef760-bdd3-483c-92e6-e6fa39576a62,59,7,Casual,Air determine goal TV agency.,No
ecbe5429-5807-4d88-abf8-1f53d15ece72,15,14,Focused,Plant trouble marriage news.,No
41c1ef02-2e09-4027-9989-f370565aa85a,53,5,Casual,Analysis member protect consider but.,Yes
e3a716bd-80f6-4733-bc77-a892bfcacaa5,30,11,Casual,Wonder trouble price big tough student plan.,No
5df6c966-60e5-4812-b105-41be2080d929,42,17,Focused,Bag senior civil.,No
f57ea5e7-66ad-4334-bf6b-f1b083eca3e9,37,5,Exploratory,One know sea cup skin wide.,Yes
f1cff005-a1ad-4fb6-8154-39e31216b058,58,3,Focused,Party price white recognize.,No
d69dafc0-ed9c-4dee-be1b-6e8a29314c62,37,5,Focused,We like play future where.,Yes
c23e366a-cf63-4da1-848a-aa8f22696017,42,15,Exploratory,Say fish financial arm. Quickly for want machine.,Yes
4e0c9e57-96f2-4f45-9c96-3c367aad13a9,37,19,Casual,Area nice music whole but.,No
d9673bd1-22c7-4008-980d-3a0b2a5611d2,35,16,Exploratory,Adult who best out animal standard.,No
71aac5e5-178c-4e24-9494-3715198f6ae8,23,8,Exploratory,Task result much certain tell person.,No
ccb470a7-9457-4925-9248-f91ec8a1f74c,6,13,Focused,Threat party town water toward.,No
fadbd147-8d89-4c5b-9d21-1dfc204e0253,4,16,Exploratory,Or student its type. Attention wall ok run.,No
3e6c238a-d7e1-40b6-8f8d-595b984c2bfd,18,3,Exploratory,Center song boy. Attention open article beat.,Yes
0f28e0b5-ecb4-4ee1-b4a9-f574af83d207,9,1,Exploratory,Somebody behind role sea.,Yes
19dfab92-3b16-4b2e-8955-6936258a1476,49,9,Casual,Ready model occur alone lay attorney.,No
76eeb888-dbb9-4c47-99b1-84d8022a25bb,29,9,Casual,Likely sea carry cost. Close past sell budget.,No
a5d621d2-bc8e-4011-a064-41f63078b601,13,17,Focused,Risk history house major.,No
9e73f1f1-636b-4c37-b8ce-0b8926107902,59,2,Focused,Control all article.,No
19802ca1-90e2-4aa0-b32f-cc951af3874c,47,9,Casual,Staff morning spring note.,No
41f2e35a-a1f1-457f-9404-48d096664bcc,52,19,Exploratory,After whose growth number.,Yes
2c8287f4-684d-4d9f-b4ec-a8f6e3aa6ddf,17,13,Focused,Quickly trade keep window position her sit it.,Yes
3b16e24a-06af-4f39-a6df-b67ea733cd1b,45,5,Focused,General find occur market she if.,Yes
2092ecd8-cfb6-4fc2-a748-3a7b5e217a69,32,9,Exploratory,As speech group head opportunity.,No
58bada80-f201-416b-b340-d48993892feb,48,13,Exploratory,Change seven her environment add.,No
fb16c3eb-c582-41c8-b2cf-c91daed02001,22,1,Exploratory,Month range say just choice.,No
11f52351-ca3e-4c01-94d9-78f308ce1ad5,4,15,Exploratory,Suffer today me color experience woman large.,Yes
d6dbd735-c316-41a5-9c99-3b886168319c,5,4,Exploratory,Wife instead tell kind source necessary.,Yes
48b6fb06-9161-46ee-95e3-30501417de34,37,4,Casual,Congress lay serious officer.,Yes
0fe46b29-9976-43e3-bcc5-2190cd45f252,41,10,Exploratory,During which pay building nation best popular.,Yes
97b02778-fe74-49c5-9868-3ed0b497865f,49,6,Focused,Become without send would for why phone.,No
64b9564d-ffc0-4574-ade8-bf9eb365b715,13,12,Casual,Only mind available.,No
9db29a79-1ae5-40b6-848d-df4fe34e25b6,34,16,Focused,Support professor rule recognize great realize.,No
f1136d57-c825-4bab-acf2-1011a3975c7e,45,3,Exploratory,Move itself step those book data.,No
52bed222-c581-41ca-8723-b54a9ce12a2d,22,14,Focused,Foot model around city.,No
8aa06e77-e4c1-4fac-b33a-39cedfb9d5b2,53,1,Exploratory,Firm feeling head information.,No
a639aee2-c277-4fee-ad09-83b1cbfaf933,59,10,Focused,Write someone stay. Avoid hard own wind.,Yes
e7a66d0c-611e-413a-9f9d-ebcc5d4d0f2c,23,15,Focused,Remember bill all. Sing call off fine have force.,No
c55a4261-db45-4ac8-961f-ddc22648c304,51,7,Exploratory,Pm including itself interview final.,No
d46f4607-b750-4fee-99ab-ad842cbb0df3,3,4,Focused,Left prepare court oil. Throw drop house whose.,No
61b8e901-b9b8-44bb-9489-2d3a3470c828,42,14,Casual,Activity her must throw.,No
8854d852-d214-415d-8f00-747aec12a90e,34,16,Focused,Cell successful buy mission.,No
7ef1f6bd-5cd1-478a-b7c6-ec26b9e32156,32,14,Casual,Generation with medical trouble agency involve.,No
c96c7659-1a46-488b-806e-daeced4d8576,45,3,Casual,Own issue American. Together ever past.,No
1e77af0a-f86c-4e22-a28e-5d756f9b0922,51,17,Focused,Deal size traditional southern argue.,No
a6548200-4b10-4c53-96b5-61289ae0aa9e,58,14,Casual,Early without main step.,Yes
c2841cf7-a015-4c69-96b4-323384e969ee,49,18,Casual,Behind everyone today card food power.,Yes
5426423c-fb71-4c70-b3c4-76a0012e66ed,21,3,Focused,Also artist rule company drug find room.,Yes
3581e57f-f0d2-4ebc-a5b1-f5645bd83e41,46,19,Exploratory,Training free but relationship five yet.,No
0baa2a0e-b6d1-4373-843a-21a5d8b5a8a1,44,3,Exploratory,Prepare young herself to feeling oil.,Yes
d4265bec-16a4-476d-a9d6-9100672ccb9f,21,12,Casual,Traditional outside heavy ground board movement.,No
5fca5778-6cac-4fdf-aac4-3203c951c40f,44,5,Casual,Production word official husband.,Yes
29062d71-6ac8-4eb5-bdc9-1083d1053449,11,10,Exploratory,She drug detail. Executive maintain will.,Yes
01000c3d-6b97-416d-b246-e94e09ba7a75,39,9,Casual,Color force direction low near party stop like.,No
bfd06c9f-72c7-451d-92ec-e6de62dcd7c5,4,1,Exploratory,Team condition total production.,No
439364a8-276a-4e19-b22a-422251d1ab76,51,13,Focused,Get method level still.,No
cf134052-08e5-42e1-bc3f-14677be7c1c8,1,3,Casual,Sit might their author matter.,No
bb5e5873-1866-4db3-8d36-de9cfced1c92,28,19,Focused,Oil in from season view.,Yes
950200a1-177e-4c19-803f-29abe6294a57,24,11,Exploratory,Hot no wall heavy purpose plan.,Yes
233c5680-6134-412c-a4f1-1cc0f083a7fa,35,16,Exploratory,Little image since risk.,No
3b30c4e2-6182-4004-be08-142b0ca1655c,13,6,Focused,I and follow later much offer.,Yes
7b78e086-ed4b-465d-b8c5-90841adb626b,47,3,Casual,Last act morning smile want.,Yes
d0602d6b-a10c-435e-a25c-f5b3afb04e4c,34,19,Focused,Street identify example my enough so.,Yes
bb14e36a-46fa-4488-8479-bd548d571b82,11,6,Focused,Skin age idea every really skill.,No
d33ea439-3227-4fdd-82d3-de16e3b75210,36,8,Casual,Six represent style beautiful.,No
a567a047-8df7-4a99-955c-f6abd3b7630a,51,13,Exploratory,Effort range wish wear tax list mention employee.,No
c80ca141-0fa8-4c22-a920-71d6707a48e4,17,12,Focused,Despite win fill good if.,Yes
d347895b-96c2-4a52-b7a0-467581bb43be,35,10,Focused,Tax huge energy smile detail relationship thus.,No
4faffe21-0560-4061-a578-4bd31ecc2f96,18,3,Exploratory,Trouble gas no power attack today.,No
7a946141-4bac-41fa-bd11-97f7da5a1823,40,4,Focused,Others must challenge new.,Yes
e25600d6-758e-4931-b5dd-8a5f11f2c5c4,22,1,Exploratory,Avoid open effort range what much oil.,No
cd8f5232-7918-44aa-b4de-6ee59856cf32,57,13,Casual,Its teach decision already.,No
5ba99068-5320-4a8a-95de-db637c1cf73f,24,4,Exploratory,Safe tax Congress.,No
b2394cf0-5a92-42a7-bfb9-7c3202b816a1,58,11,Exploratory,Area who military positive send.,Yes
da59700e-31db-4fe9-9f03-f2d0fd0da05b,19,19,Focused,Bag bar shoulder. Movie teacher three eat.,No
baedd629-ad2f-43f2-8287-c0266e62cf40,37,11,Exploratory,Particular such many set clear.,Yes
64107fce-5e16-4935-bbcb-e033394476b8,39,12,Exploratory,Pattern task north give heart animal.,Yes
2fc37c96-936a-4a28-8056-8fb043920005,21,11,Focused,Easy security parent floor.,Yes
773d063b-cbec-4eca-99bb-8f1b045d5e52,8,6,Exploratory,Get draw themselves arm expect police contain.,Yes
1098b9f8-428b-4e9c-9513-17ed701cc362,28,12,Focused,Whatever carry deal modern.,Yes
61ffd76a-9d8b-419a-9c74-1d00f0179880,5,9,Casual,Newspaper fear serve over top.,Yes
018dee02-a4e9-4b4f-9fc9-0901651ee7d9,17,10,Exploratory,Cause pretty success machine.,No
cd6e8b14-442a-4cc2-947c-91b959e419cc,37,3,Casual,Speech consider range already per goal.,No
651d5893-1417-4589-9a4f-da599f27694d,36,3,Exploratory,Up large find bad.,Yes
2a2b380a-72f6-42df-beaa-8f267c3f71e4,54,16,Exploratory,Doctor compare believe watch teach produce.,Yes
c1260f4a-df50-406b-993c-fcd86f7377cb,19,3,Casual,Agree focus room second. Role wonder garden even.,No
24e81d93-11c8-4138-b043-71f1448945cc,27,10,Casual,Meet fly address green control pretty.,No
726dd050-a795-4ece-bc1e-dfa84f7107d6,53,11,Focused,Behavior lose from each week could.,No
142357f1-ec62-4998-bc14-beecd15d3ca0,34,8,Focused,Wide throw this follow. Put first modern.,Yes
ed0483ef-5dbc-4fa9-a588-9c5d67c22a96,11,6,Casual,Idea few organization service lead number stand.,Yes
2da8802d-063e-4d8c-ae9c-412aca15c75b,54,11,Exploratory,Story course protect well learn.,No
ee230cad-4f43-4568-8f43-febfcb9e7571,45,12,Focused,Science dog although continue enjoy.,Yes
cc706268-2ad5-4289-b2f8-52f370e7be71,47,16,Exploratory,Six say grow skin four gas.,Yes
df05e965-cd65-45fe-96cb-fcfe91a3d92e,12,18,Focused,Everything organization others be school degree.,Yes
4da03526-7535-437e-927f-deabe6199fd5,54,13,Focused,A seat window administration star.,Yes
fe181651-7591-4a73-a90a-e5b4303f1b9d,21,3,Focused,Relate piece according street company.,No
cb46f827-42c1-4028-a963-5bee22c0203b,54,15,Casual,Ten page begin continue total east education.,Yes
1c95390c-2778-4006-9d89-9033e4b826b6,11,14,Exploratory,Security boy ok military.,Yes
0f9657fa-b972-4b97-8ccf-01c8a7b04db4,39,18,Casual,Sing red community most.,Yes
5d4d6c2e-24ef-4d69-807d-c197248ea202,28,14,Focused,Television perhaps risk ground.,Yes
ef0ef7a6-890d-4653-96dc-5109b7188c9f,5,5,Casual,Just product soldier modern continue thousand.,No
752fc156-1fea-49de-b292-c75c2dcb648a,17,14,Casual,Back since show a.,Yes
d41ac09d-1fd2-4ee6-80fc-1f9cbc319f66,56,8,Casual,Since technology food. Source factor card oil.,Yes
9097251d-8c0a-4577-9ead-8ebd1b5aaa05,20,15,Exploratory,Act data purpose million building.,No
95eed710-dc26-47bc-bc44-ff3cfa6981be,41,15,Casual,Especially themselves owner son maybe.,Yes
7260c999-91ed-4145-a8de-9a2612e02994,46,19,Casual,Win tree physical hope else executive.,Yes
d72932a2-abf6-4bd9-a400-d44531d79ecd,58,6,Casual,Whatever yet also expect too.,Yes
1ff9619c-d80b-424c-b1b9-c1fae9f5a775,12,19,Casual,Hear conference power author effort fight trial.,Yes
4b85b32f-250b-4684-9977-6656570cbb0b,6,8,Casual,Half price its.,No
0b3a4077-3ad0-4e59-8429-00e6870199be,17,6,Casual,Billion maybe money health kid determine.,No
437326c9-9117-4eba-a128-264978e4379f,51,15,Casual,Check sit relationship number sport total his.,No
9d868625-a149-4a0f-9d47-6ab0efaf5d45,19,3,Focused,Particularly manager case.,Yes
84dd9233-7d2a-45ef-bf8b-b77e13f6f609,26,10,Casual,Without measure card to thing forward.,Yes
357fcd75-d06d-4ddb-8cec-01e4495135a4,48,15,Casual,Community firm white even.,No
a28c5449-6971-48ac-aeb1-eeb7ca65baf0,44,16,Exploratory,Magazine enjoy way themselves station once.,No
acaf584c-0d78-42b7-a0d1-cc63bce1011d,44,17,Focused,Night beyond environmental career even play.,Yes
34a87d75-d4a9-4e0f-9015-c11ad65c7f5f,52,19,Casual,Home out see deep fact difference.,Yes
379de4ad-56d7-408d-8ea8-a2d7223c69ec,32,11,Exploratory,Short subject future sea culture must.,Yes
a5178f05-ff57-48a8-b32d-9a672cdbacdb,6,16,Casual,Far big western fall campaign.,Yes
7b478b60-db76-44ae-a455-76e53288ad4f,55,5,Casual,Left activity challenge economic attorney.,Yes
eddbdb80-cad2-403f-b566-cab090802d85,58,5,Casual,Item travel open staff debate.,Yes
3c5ab63c-02d6-4145-881e-d367ee00a29a,36,14,Casual,Stand democratic wish cover shake nature.,Yes
f8d882f2-0ef9-4036-bc93-306ddc5d8ae1,38,18,Casual,Part school ok factor total rather.,Yes
14237ec7-0d52-4785-8345-97f2e059c178,11,8,Exploratory,Ask character remember have.,Yes
014fd5fa-c6bf-41df-b2e0-07df289d71ca,33,5,Casual,On side receive around.,Yes
00bb2321-9dbc-457f-97c1-e6dc9867b735,24,7,Exploratory,Protect church audience rock service like no.,No
