Customer ID,Churn Status,Date of Churn,Reason for Churn,Churn
3634a806-37ee-4e40-8e26-623757ab423f,0,2024-03-07,Price,No
02c828a9-1c9b-4515-9f36-ce09f9adec6f,0,2024-03-17,Product,Yes
13f21091-45cb-4626-bcdd-25b17ecbc5d3,0,2024-06-09,Service,Yes
3203cc55-cc5a-4490-a913-c2d57e73ee54,0,2024-05-22,Unknown,No
fd2511e5-f90c-454d-8c4c-c7f49e8ee124,0,2024-08-28,Unknown,Yes
9ff3db55-daf1-4b3b-a766-90c25c40ed1c,0,2024-11-01,Service,Yes
1722c684-b212-4b64-952b-b4b1b76a6783,0,2024-10-29,Unknown,Yes
862a0ab9-53fc-4d9f-87a9-f47e81ae21d5,0,2024-09-09,Product,No
cf72b88d-1d20-4634-a389-2e2358cfa284,0,2024-06-12,Service,Yes
38db8fc8-46ea-438a-8bca-a72d5a2c79b8,0,2025-02-09,Product,No
d0afe17c-69bd-4bf5-bdc5-83494fc7ea61,0,2024-03-22,Unknown,Yes
3216199f-f3b8-45fb-add3-3741c1fc101c,0,2024-04-08,Service,Yes
bcc797a3-e38e-45f6-adf7-3855ba6ecefb,0,2024-09-27,Price,Yes
f48e943a-3822-46aa-8676-66e17d523db6,0,2024-08-05,Product,Yes
033a2694-ca83-41fb-9a2a-0d89c353b344,1,2024-09-11,Unknown,Yes
bc72b0d9-b2fc-49ec-a42f-92bd27c7ad05,0,2024-05-17,Product,Yes
e974c968-0e81-4c1b-9324-93b7bbb88b95,0,2024-10-25,Product,No
b49af1d8-fc15-444f-b3db-f48c9f24da49,0,2024-03-27,Product,Yes
68ec00f8-e9a7-4051-aa9e-1c85213d4937,0,2024-08-06,Price,Yes
f4abebad-582d-4586-984c-8ff12579eb62,0,2024-07-12,Unknown,Yes
cab34e99-9401-4b1f-bf43-9f82d8003609,0,2024-06-30,Product,Yes
b63b16da-bb2e-4868-8a44-68179a39d42a,1,2024-12-12,Unknown,Yes
8de8514d-a6ef-4061-a38e-540922267d74,1,2024-02-27,Unknown,Yes
827e99bf-fa0c-4320-99a9-1f7970d342ad,1,2024-08-20,Unknown,No
baaa5535-1c69-47d9-bf02-64d7f3bea885,1,2024-07-10,Product,No
d996c8aa-a29b-4763-9573-728ab3d02451,1,2024-11-09,Product,No
6f5a9f76-8155-46f9-ae96-4e1475d3682b,0,2025-01-02,Service,No
7a7e2ba9-91c6-4844-947e-945f99faa996,0,2025-02-10,Unknown,No
7383eb94-cd6c-4226-81ff-a25133976859,1,2024-11-24,Unknown,No
a34acf7b-3707-4d79-82f5-21ea211b8dbd,0,2025-01-27,Price,Yes
5f75c166-71d0-4d9b-93ea-e7a77b217614,0,2024-11-09,Service,No
c373b516-0922-468d-9e02-9053e7a3f53c,0,2024-08-19,Unknown,No
c2dd1354-e45b-48fd-b5eb-005eb7fdf5c1,0,2025-01-24,Product,Yes
d5af628e-ca86-458b-abb9-6e6d4deadae4,0,2024-05-17,Unknown,Yes
c649e8b3-33e9-421e-adc4-ed958b4635f6,0,2024-07-29,Price,Yes
748a7ff5-965e-451e-8c2c-55f980b7ef6e,0,2025-01-21,Unknown,Yes
7bb1d0d6-a238-4e7c-902e-43b8496828b5,1,2024-04-05,Price,No
3b58d9c9-2122-4a91-9a5c-aadf1908b6bd,1,2025-02-16,Product,No
e0cd33a8-f06f-4e58-add2-7747b905076a,0,2024-08-23,Service,Yes
fdfeb615-7f1c-45d9-b0dc-f2ac50f7eb5d,1,2025-01-03,Product,No
6ebd9aa8-5a10-4a62-bf8d-eb6f0ec3fa14,0,2024-12-31,Unknown,No
b2f35542-d656-4180-a73b-14874ea2d289,0,2024-08-23,Service,Yes
a6bb438f-a275-4e5a-9310-9a56de377436,0,2024-03-17,Price,No
cf0ad327-dea4-48ec-8a83-d040b37d27cd,0,2024-03-24,Service,Yes
9a7c3a2b-f599-4439-a384-7c21e434059f,0,2024-06-17,Unknown,Yes
f8066bdc-c68a-43c4-a38c-90163518cea2,0,2024-05-23,Price,No
191496dc-dfbe-499f-be21-681351dc1873,0,2024-10-18,Service,No
f3245e10-fbf5-4962-b162-94eff802dc6b,1,2025-01-20,Unknown,No
a1823fd5-1a90-46d8-a2ed-8afc9ec64cfe,0,2024-08-13,Unknown,No
0cdd5d30-b8bc-4d96-b995-70ae35240550,0,2024-12-23,Price,No
0b7d04d6-c941-4858-8cb0-329b9aed8204,0,2024-04-04,Price,Yes
975297e9-6fe6-4ef8-b842-d324ae52bfc7,0,2024-04-19,Service,No
40f040c7-f8c3-4d56-93c6-34a6b955b868,0,2024-04-25,Unknown,No
c11b4381-6ac0-49b7-b621-7bf2945e1316,1,2025-01-01,Price,No
1f4db50c-8aae-4679-ac3d-77433a14b33b,0,2024-04-03,Price,Yes
c465c892-d31a-4020-9d69-103475a65ee0,1,2024-03-10,Unknown,Yes
19dec0ae-01ea-471f-a23a-64996cb8dbb3,0,2024-11-28,Price,No
4aa4f7b3-4007-447c-9998-e3928125b501,1,2024-05-10,Unknown,Yes
8c4a3865-66ee-4e77-9110-4a282d8b6bcc,0,2024-10-05,Unknown,No
68ae6ba5-0900-4ddd-9a75-ed558d3e1dae,1,2024-11-13,Unknown,Yes
50066e14-4d27-4057-b88a-c6cb741a8b9f,1,2024-07-21,Price,No
e227e939-2de8-4b3e-a207-9c04be7eb1ed,0,2024-06-09,Service,No
9f8f82ce-7405-4baf-9260-b8e712764c20,1,2024-04-04,Service,No
0637f929-1e0d-468c-81e3-d25418b6dca6,0,2024-10-28,Service,No
7775bff3-28b4-4c9f-af8f-e1431a34338c,0,2024-07-25,Service,No
5e3a4002-9787-4fb2-b2a8-aa4b29131093,0,2024-09-29,Service,Yes
430597ec-50ec-4350-986e-561d90100c7f,0,2024-11-08,Service,No
e434040d-b5a9-4cf0-9b43-14cad43163e8,1,2024-07-01,Unknown,Yes
aba945a5-b9f7-4304-bfb9-550c2b3f0ab9,1,2024-03-12,Service,Yes
5a5aec9d-d7fe-44eb-a772-add4187c3bdf,0,2024-08-29,Product,Yes
84f5da9c-fcb5-4f70-9a7d-275a5a33b0db,0,2024-10-01,Product,Yes
529adddd-f895-41bb-b242-ba29aff6f0d9,0,2024-08-23,Product,Yes
9b9db1e6-62c6-4472-a88e-913553075c45,0,2024-05-11,Unknown,No
47a7f23e-73ae-4e14-a0b7-3f7ff849bc34,0,2024-11-04,Service,No
b093dc6c-d3fd-43dc-9000-485e040a959d,1,2024-05-13,Service,Yes
9f5de1ca-986b-40dc-a76d-819578c39ed7,0,2024-12-19,Product,Yes
55c04f57-859c-40e0-86b6-9226fe1774eb,0,2025-01-18,Price,Yes
26406db8-fac6-4a2b-b0c6-dc19b14904a3,0,2024-06-26,Product,No
10ad34ab-4997-4706-a27b-6603a35d3c89,0,2024-09-18,Unknown,Yes
751aef8a-f8f3-457e-8e1b-9997028ec69c,1,2025-01-18,Product,No
084b48e9-a2eb-4804-aa92-af4481370d95,1,2024-12-25,Product,No
a07637f4-bb25-476a-b021-dd8726f0c584,0,2024-05-28,Product,Yes
295f3c10-117d-4da0-bd29-bdccd6d7a468,0,2025-02-01,Price,No
083e6882-b2bc-47ef-8115-576c5bd8c176,0,2024-06-25,Product,No
f3e64b6f-9644-40e1-b36e-5bd6e30d5af7,0,2024-07-13,Service,No
5c7558a6-be3d-4808-bd94-d6ef23883afd,0,2024-08-02,Service,No
6b4b7e05-e6e4-44f3-936e-b336b9063a77,0,2024-09-16,Unknown,No
fa9b5d5c-5967-434c-86a1-12fa38ec7116,0,2024-03-20,Unknown,Yes
81e8cdcc-cb39-46c9-b77b-fd235bb5631d,0,2024-11-25,Service,Yes
4bcf073a-9a08-4177-ac27-f9d22e288062,0,2024-10-29,Service,No
57943f7b-ec7f-4212-82fb-02772bb5b09d,0,2024-09-17,Product,No
ff9d2a5f-fbf2-4bd3-a0a4-957d532c2ad8,0,2025-02-11,Product,No
45cce201-96a8-46d8-bbeb-cf9d0b3cf23d,0,2024-10-11,Service,No
2616b6bb-e957-45f3-ac5e-d4cd179f42b7,1,2024-05-21,Product,No
5661879c-b9c3-4f3c-b05a-7b59c3d3c2c4,0,2024-09-05,Product,Yes
02cd0af5-a1f1-4c66-92b1-e3980f635e39,1,2025-02-04,Product,No
16aabba1-76a2-4bd4-b2df-2cdb5fb4c58b,1,2024-08-08,Service,Yes
b97acf07-c894-490e-b6dd-f6f69c5a0dc2,1,2024-10-11,Unknown,No
e5e9ac29-1d1d-4a7c-98d5-e9cf539db9ea,1,2024-04-04,Product,Yes
9d546172-37c7-4c7e-9cd3-3badb91dd53c,0,2024-05-13,Price,Yes
eb617e8c-351a-4384-85f3-b5f2a87e47a1,0,2024-11-27,Service,Yes
48ef0f45-cc1f-4b0c-8b76-b9d6cc5b3935,0,2025-01-29,Price,No
8a155dde-e7aa-4442-a7d0-70675151d5a4,0,2024-09-18,Service,No
3a09527c-b032-4a70-b282-a5f533a08535,0,2024-12-03,Service,No
37c0b975-86bd-496e-a91e-3f5b7b9e0b24,0,2024-11-24,Product,No
e7b8d551-dd03-4fd2-aeb4-f0ea3ddc0bd1,0,2025-01-18,Unknown,Yes
9f3b068e-c9c3-4beb-b67f-9f20dc53d93b,0,2024-07-16,Unknown,Yes
ddd8e253-8df4-41e4-9f5c-4f0767f154ff,1,2024-03-29,Product,Yes
65573354-dd34-4279-a0c8-a9a2632c740c,1,2025-02-05,Unknown,No
4ace4739-d5a8-4109-990d-7904d5bbcc4a,0,2024-03-05,Unknown,No
f9d443dd-11c9-406b-bf3b-252f4cc15739,0,2024-07-23,Price,No
0440eda1-3413-4682-9170-7936e5d672af,1,2024-03-11,Service,Yes
13527100-fc8a-497e-80a3-0ab68bd4bdb0,0,2024-07-29,Product,No
d33e5ffd-84fb-4ffc-80b8-d9debd15b967,0,2025-01-15,Price,Yes
2d358004-a888-4c1e-9a8e-9fb7ed81ebdd,1,2025-02-25,Price,Yes
a88f201c-5e9f-4311-b9de-ba51d3269191,0,2024-10-09,Service,Yes
4bf137f5-1a74-454b-b521-7b0ebad7ab7a,1,2024-07-14,Price,Yes
680771e7-9232-4832-b625-c7ea1122dca9,1,2024-10-10,Product,No
39dc9a94-b62d-46ba-a360-5295750552e8,0,2024-03-23,Product,No
bfeaa525-d118-4118-b191-ad7274088acd,0,2024-05-20,Unknown,No
cc3666ec-29ee-4f23-8c27-513fa7232795,0,2024-09-25,Product,Yes
c54e8fb1-87c5-4275-af9a-383f7637615f,0,2025-02-22,Unknown,Yes
17b61df3-d3df-4342-80fb-536f3ff750a8,0,2024-09-06,Unknown,Yes
18b79677-e33c-4125-9513-4d94297d81b8,0,2024-05-15,Service,No
61aefb76-9cf4-4a9e-964a-0c0061db8be9,1,2024-04-03,Service,Yes
51e8b09b-dfc8-442f-ac72-e1f7ccbe292c,0,2024-04-10,Unknown,No
b40f40ac-2657-48cd-886b-32996b67cff7,1,2025-01-05,Service,Yes
c3087faa-2aa5-4751-af12-a9b155aa2e8d,0,2024-06-09,Service,Yes
6cf5b8c0-e726-4d53-bb89-cc248a053285,0,2024-06-28,Unknown,No
0ef51ba4-25db-4f7b-8937-dae7c15fb1e7,1,2024-10-16,Price,Yes
57ae3266-af6b-461c-8195-d54d5f93a9d6,0,2025-01-11,Unknown,No
06d8b837-b306-4b7e-acbb-88342af79879,0,2025-02-16,Product,Yes
b46098bd-55fd-4b9f-aedf-3505c588b60a,0,2024-07-04,Service,Yes
6c898eaa-76cf-4fce-86e1-b402e67cc13d,0,2025-01-06,Product,No
9102a165-b81f-4073-b6ea-881bb8610921,0,2024-11-29,Service,No
39cf1428-1350-463e-9a55-802edf046c7f,0,2024-07-16,Price,No
6325cccb-9aed-4346-91a5-ea0df7f91b08,0,2024-05-22,Service,No
40ee2ced-6024-4187-b4b3-dc046eaca41c,0,2024-07-30,Product,No
50af1d1e-2c4a-476d-9891-25a097890f6a,0,2024-11-06,Unknown,No
81553e51-3e7e-4394-8d45-5bb7ff17be15,0,2024-09-29,Product,Yes
1dbc0871-f56c-4208-adb2-a5c3f636bc59,1,2024-08-30,Product,Yes
70f32348-bbd4-4a0f-9941-0d09c7c518eb,1,2024-12-23,Service,Yes
f387f33b-1511-4518-a7a6-36cb62ea7b97,0,2024-10-21,Product,No
e1e760b2-3126-40bc-9e02-f8ad1582d24b,1,2024-09-02,Price,Yes
ac67d010-6492-43ad-8750-cc48495d99f8,1,2024-08-08,Unknown,Yes
12bd091f-9ff9-4396-9186-5873f1425209,0,2024-11-23,Unknown,Yes
6ffd660d-6716-4b29-ab29-419a83c81f77,0,2024-10-08,Service,No
f50e323e-0973-429a-87f7-66366e1334ea,0,2024-09-15,Product,Yes
5e23c140-11f2-47bb-8731-c0f0a7733963,1,2024-05-11,Unknown,No
866796ef-4de7-402c-a523-d38c4ce52e33,0,2024-03-06,Unknown,Yes
fd475182-2d8d-43f2-b41d-d07e008df788,0,2024-03-17,Product,Yes
fafc398d-97f3-4478-b26c-40e8db165b70,1,2024-10-25,Product,No
51c26829-454f-4147-b3d0-4a4788f4fda2,0,2024-12-15,Product,No
497b9122-d343-4299-a503-5de01889d1df,0,2024-09-01,Service,No
c943fb61-3971-4a63-97cc-f9723f6bfef2,1,2024-12-19,Unknown,Yes
b87d2bce-974b-4b98-853e-672430070971,0,2025-02-09,Product,Yes
419195d8-fa0e-4aa1-a27b-a9452fb2b763,1,2024-10-25,Price,No
46031b9a-c8c4-43e1-950c-4b116eeb8ad6,0,2024-10-05,Price,No
59e85f6e-1c87-4929-a6e8-da528ff4d17c,1,2024-10-31,Service,No
7b3ef591-5d89-4d13-a57e-eeb4ca504e46,0,2024-05-25,Price,Yes
9b8d4f26-5fa8-4542-9340-9be25f6a2075,1,2025-01-06,Unknown,Yes
d078f49d-a0ab-4abb-98b6-01ef9bcce6eb,0,2024-04-27,Price,No
14e65300-1190-487d-9235-8aa63be55983,0,2025-01-15,Product,No
38cc41e2-f3f0-44e5-8e2f-2ea0c739d1f2,0,2025-01-09,Price,No
747c2a81-3f40-4e54-a241-07b71cb0ccdc,0,2024-12-19,Service,Yes
3441b9b5-12e7-43c7-927a-49fb3a775d6b,0,2024-05-18,Unknown,Yes
796772a1-67eb-4652-bfa5-7a8ef4c1906b,0,2024-10-08,Service,Yes
47c6e752-001b-43a3-933a-c91de6da5d44,0,2024-08-26,Service,Yes
7385aa55-2862-4b29-bf7b-0f92059478d2,0,2024-08-15,Product,Yes
fa200d62-c4a3-4430-b361-0655d592840d,0,2024-09-13,Price,No
fff7003a-5767-4946-baf9-28586677b52c,0,2024-12-08,Product,No
17115ba8-dc87-42ca-94b2-e5795e4e26dc,1,2024-06-29,Product,Yes
9f4fbcdc-3318-4223-8936-d0af16219791,0,2025-02-08,Service,Yes
3ba02ab5-9d7b-41a8-b5a3-66d2023a9e75,0,2024-10-22,Unknown,No
121b6278-1413-4343-9bf8-2e1506aae058,0,2024-05-14,Product,Yes
e78f5b21-8358-4eb6-be02-2c379f838c95,0,2024-11-18,Product,No
1aa10dee-c53c-48ca-8b7f-1d4e26438966,0,2025-01-31,Product,No
05911a08-ce3b-4b8c-a591-87ade3f9bb42,0,2024-11-21,Unknown,No
5320e091-0bff-48c6-95eb-1bda13bf09c3,0,2024-12-07,Service,Yes
9a4affc0-6c2b-4784-bc34-83e02771a2c4,0,2024-07-19,Unknown,No
7b18804b-1582-487c-8de7-8f7b755525ce,0,2024-09-28,Service,No
5392c188-7029-44f9-8085-ae694e1eec7e,1,2024-09-23,Service,No
b59f12f4-a6dd-4706-8b63-d3539a85a2d2,0,2024-12-27,Service,No
fe5b4e66-4a6a-4d67-908c-9b68016bed30,1,2024-04-03,Product,Yes
a54ca76a-cc74-4acf-a41e-e101279b9e4d,0,2024-09-30,Service,No
bae82e64-7a57-43b5-8896-17aaafa62444,0,2024-11-22,Product,No
67c574a9-8d84-49ac-9add-34c4e967f61d,1,2024-08-03,Price,No
747e6e44-dbcf-431b-a16b-1ebedc58e517,0,2024-07-27,Product,No
6d2d4825-7c49-4aeb-8864-00daadcd6ffb,0,2024-12-29,Price,Yes
d206ae70-350e-4a54-8a4e-d766f573816f,1,2024-06-25,Service,Yes
c0d8806e-5618-4197-80af-996d070aee0a,1,2024-12-19,Unknown,No
3ddb507f-afb2-4a62-8d27-30704b0745d0,1,2024-10-23,Service,Yes
2a3869c7-aafe-4e30-aaa7-32f331bef5cd,0,2025-01-31,Product,No
5d7454bf-9dec-4d36-85c0-01a1eda1ab28,1,2024-04-21,Product,No
9b48abea-15e6-48a2-9fd3-5f9bb90b20fa,0,2025-02-25,Product,Yes
bb6aef91-93b2-41ec-ae14-8a3c79a16e61,0,2024-06-01,Product,Yes
1d585b1b-6fe5-41f7-8e05-9879a61d476e,0,2024-08-21,Product,No
8c2ae70d-48b5-4905-9dc2-ff6934bd7564,0,2024-03-09,Price,No
8b1280e0-3e24-4dad-9930-155cef9f7377,0,2024-12-07,Product,Yes
bbeec319-1493-43cc-8060-0ea636f81ea5,1,2024-10-16,Product,No
054f4747-9679-4b46-a9b5-3ff79c7f1f1b,0,2024-11-24,Product,No
8fa74ab2-3cd9-4b91-9d2e-ed71bc0e76ec,0,2024-09-20,Unknown,No
96b68694-0a3b-4332-9c27-7d100beaa1e5,0,2024-10-19,Price,Yes
7a24a0c9-9453-4dca-843e-c8a5d65f175c,0,2024-05-21,Service,No
fef70f4e-136a-4d3d-8136-ddb56bf885d6,0,2024-10-04,Price,No
31493b8e-e291-45e6-b1a0-2a338816b1d5,0,2024-03-14,Unknown,No
cb58bb94-d5c1-4142-b36d-e28a7316ab1a,0,2024-05-24,Product,Yes
d189bf89-6d5b-41db-a5ee-3b2ae18bce81,0,2024-07-23,Price,No
9f4bc30d-7f6f-491d-b7d4-c10b8452488c,1,2024-05-01,Service,No
bed4cb17-11b6-4017-827e-f8c83b94efeb,0,2024-09-20,Service,No
a100b8ec-fa07-441b-b57f-38b6f6990b69,0,2024-06-03,Unknown,No
834640af-902b-413e-a2aa-422fbea6cc56,1,2025-01-27,Product,No
8500076b-5699-4212-a127-24f1c9e467d9,0,2024-12-28,Unknown,Yes
cb50ef26-1ab7-451c-a82f-541e7e2544e1,0,2025-01-18,Price,Yes
615638ad-c76e-4ef3-8332-9bfadb089bef,0,2024-03-28,Service,No
e3d90b28-ffc9-4ae8-929f-c568e44f8a56,0,2024-05-16,Service,No
9cb3433a-0bb2-41f8-93f7-02836d365ddb,0,2024-03-07,Service,Yes
4348f9d4-3785-45b5-b5f2-5bbfffc243c0,0,2024-07-27,Unknown,No
0ef3ec0a-0d91-4d78-b867-7b165f66aead,0,2024-12-28,Service,Yes
5ba4595c-df7e-44b4-8a58-da8103ea838e,0,2024-11-30,Unknown,Yes
ab41acc2-e780-4bef-9059-b69f5562e523,1,2024-05-16,Price,Yes
76216683-c457-4904-a245-a8fc231d4cd0,0,2024-04-24,Service,No
6c6ff17b-496d-4961-88e1-9633c703986f,0,2024-11-10,Service,No
7888e76b-5fe0-40c9-a6c4-371dff570a76,0,2025-01-29,Price,No
130fc6dd-a451-49d0-8dd1-57648b8c7ac1,1,2024-12-02,Service,Yes
44e193f3-a8d5-440d-9ab7-3f5f47fd86fe,0,2024-05-16,Service,Yes
953fad6c-c440-476a-8a53-57abe3e1369e,0,2024-11-27,Service,No
f36688d4-ec54-4caf-985a-88c656cba101,0,2025-02-23,Service,No
00f38fff-c170-40b9-b736-e687588d0b34,0,2024-03-18,Unknown,Yes
d7f2e488-5b49-49f6-8032-12569ea90261,1,2024-07-03,Unknown,No
ca9ddfaf-f459-416f-85dd-bcd07f6bba86,1,2024-08-04,Service,Yes
e1ccba78-9d90-47d4-96ff-b11bbd2dea07,0,2024-05-08,Product,Yes
39c906bc-f6bb-4ef6-b6ff-32dc299138d6,0,2024-10-06,Product,Yes
d685fcfb-f80e-4a18-ba8b-61eaa53bb382,0,2024-03-04,Product,Yes
ba8ab818-ea68-4cff-b1bf-735582133443,0,2024-05-24,Product,Yes
54545ce1-96b3-4cda-866c-1e833f50e03c,0,2024-03-15,Service,No
26135b03-4491-41cb-a4bb-a07f077a6a8a,0,2024-11-11,Price,No
376fbac5-0681-4899-9ef5-1bf994a6182c,0,2024-03-12,Price,No
c361bf6b-d6e4-4a36-9ff8-a63256df9e75,0,2024-02-27,Service,Yes
2ff05a8c-40a4-4ef5-b726-1391e776c6cb,0,2024-10-13,Price,No
83955ec8-be45-402a-90eb-383643b2dd61,0,2024-04-05,Unknown,Yes
34e0050e-7e00-4aa4-a403-32d1fb96f2a6,0,2024-09-05,Service,Yes
248d46f8-652f-4b77-b64f-4e96bb3ff4bf,0,2024-02-29,Unknown,Yes
6839dbbe-c3f3-4590-9e82-9aa7dfc9c0a8,1,2024-10-05,Product,Yes
46cb68ce-b15a-411f-9aad-a5c973dc2264,1,2024-05-01,Product,Yes
98108e46-1efd-4b3c-9b50-ad9770abdb44,0,2024-11-27,Service,No
60cacc33-e6bb-4390-942d-6a931004bd99,0,2024-07-03,Service,No
7542dbf1-71bd-4fa2-8c00-dc46ec4574b4,0,2025-02-09,Price,No
c3e53ef3-c4d6-4e4c-8c8a-a795f43b9744,0,2024-05-31,Product,No
3c63bf09-ec43-4f0f-9209-4b1717d9db88,0,2024-03-31,Product,No
0308f8ca-9af2-4815-960b-eb20de24753f,0,2024-12-26,Service,No
0b0a0278-806d-4980-aacd-bcac48b6ccd8,0,2025-01-05,Product,Yes
57188e0c-7ccd-41bd-bd5e-4469ff65ca1f,0,2024-09-13,Price,Yes
b648e21f-a441-41b1-b6e5-22e2cbd6c1a4,0,2025-02-02,Unknown,Yes
c277f970-40a2-4a46-b17d-fd2ade79b1b3,1,2024-11-27,Service,No
67b784e0-82f9-4849-a3a9-8e809ff79ee1,0,2024-05-21,Price,No
911764d9-fed4-4034-97ec-8cf24148c52b,1,2024-04-05,Service,Yes
acaaee3d-9cff-4214-ad94-6978036bf54c,0,2024-08-30,Price,Yes
92a24350-bbe3-4cce-bf96-85961db0ad5f,0,2024-10-23,Unknown,Yes
52706c76-47d5-4133-81b7-57ef2ad96145,1,2024-09-03,Price,Yes
7067a8e2-155a-455d-af88-52559c34b929,0,2025-02-19,Price,Yes
d643adde-b9eb-405f-a21d-d1a94a07cb1a,1,2024-07-04,Product,No
df3b9319-5c5c-406b-b28e-79ec7ac5313c,0,2024-04-30,Price,No
e8f93e37-8395-4a75-ad88-d7155e7a3cee,0,2024-11-28,Service,Yes
2bab03a9-8127-4bab-b6f4-38aad19612fc,0,2024-08-05,Service,Yes
9cf44477-0ec4-4d2b-ad74-1a232d1101d9,0,2024-10-20,Product,No
810392ab-c183-475f-9c7e-75299cd68f1b,0,2024-12-10,Product,Yes
ffe837ae-3e3e-453b-97f5-43245d9574b9,0,2025-01-22,Product,Yes
560683b0-be4a-4006-ade3-7062920cf6c9,1,2024-12-02,Unknown,Yes
8ff09d8a-6cd6-414e-a181-fd7c0c7d3f5f,0,2024-09-18,Service,Yes
1037af8c-f4f8-4528-8dde-fed8f9589c80,0,2024-08-16,Product,No
2b7afff5-72c6-4496-957b-a0e4b2a30144,0,2024-04-27,Unknown,No
16a2e247-bf39-4ed4-8996-a314b8567d79,1,2025-02-14,Service,No
d8ed70d6-8a53-4af1-844c-e1d89a87fd2e,0,2024-07-16,Product,Yes
182ba559-6e71-4562-98b5-9fa1b2d6bb59,1,2024-08-06,Unknown,Yes
1ee436a3-d9c1-4969-9268-85a9a0cac036,0,2025-01-29,Service,Yes
ae975137-500f-4906-87b2-5962db9e6a6b,1,2024-09-13,Unknown,No
aefe600b-35a3-49c2-934b-ae1fbc30e029,0,2024-08-25,Price,No
7bf62b61-06a2-4665-ba8a-a560c8bc5faa,0,2024-05-31,Service,No
56e0795d-a8d0-4cf9-9fb9-f8a141c62412,0,2024-08-18,Product,Yes
29097fa1-ca6d-4a55-bbd8-c7d65c80b48c,1,2024-06-26,Product,Yes
ac20ca57-456c-4c3c-940f-b420493a0beb,0,2024-06-22,Product,Yes
00489f0e-4d8a-4bf7-bfed-30260afd7e85,0,2025-01-24,Service,Yes
50c82983-363e-4f51-ae04-0f07abf0e6f0,0,2024-12-07,Product,No
dbbe8720-9f86-4a1b-a3b4-ccd3f940a52a,0,2024-11-01,Price,Yes
c411121f-6808-48c4-822c-da28f2671306,0,2024-12-15,Price,No
a181755e-8284-4353-8788-14ec34c88dfc,0,2024-11-22,Unknown,Yes
36c1d348-24f3-48b4-892f-802d546c05b1,0,2024-10-03,Service,No
7e7aacb4-6d6a-4f8a-93f3-86759df9dd4a,0,2024-05-31,Product,Yes
04176415-0402-4643-9761-5afe38d38f0a,1,2024-06-27,Service,No
8af67625-c22a-474b-9e39-d4e67be9be6b,0,2024-09-23,Price,Yes
c6d970a5-832c-4ad5-b688-2a32a44644ff,0,2025-01-11,Price,Yes
72f4b0bb-72be-4fda-817f-4bde0c1a0f65,0,2024-08-10,Product,No
45589917-3e04-43a4-99c0-43d80b523b11,1,2024-12-20,Price,Yes
a85fc074-7da7-41ad-aafc-05301c1b2ec9,0,2024-06-29,Unknown,Yes
d96f29ee-d1c8-45c3-a2b6-ecaed1a6fd1f,0,2024-03-11,Price,No
db1e2b47-befe-4989-aee3-0b4489ab87ec,0,2024-12-18,Price,Yes
63628c4d-4c63-4f8f-a7d3-28b236ca3d1b,1,2024-02-29,Unknown,No
3a8902ce-a6e5-42e2-b38d-cce9698da3ea,0,2024-05-23,Product,Yes
1e247cc4-8b84-419f-87b4-dda205e544aa,0,2024-10-17,Product,No
b764c56f-6b37-43f0-95a7-d84851ba5fee,0,2024-06-03,Service,Yes
9c6cbef7-79a3-4dcc-9111-a6701e2f6329,0,2024-03-25,Service,Yes
bf518d32-2517-4637-8f70-ea60c14d9ff1,1,2024-08-29,Price,Yes
868e3ed0-f1d2-428b-bac3-556d99b95f9a,1,2024-09-13,Unknown,Yes
69036e0f-6b4c-425f-a53a-37e954ad6ff3,0,2024-05-13,Product,No
bdcf4218-09ac-4f13-97b0-667f59986eb3,1,2024-02-27,Unknown,No
658ff506-5436-46b5-8a24-cbd71329e1a3,1,2024-06-11,Product,No
7993ea9e-b3ad-4eb3-af8a-dc899dec1e69,0,2024-06-28,Price,Yes
9a3c65f7-ddf2-48e3-8df8-0aa6ddce6bbc,0,2025-01-07,Service,No
054c97df-b297-4e98-94c4-48db15e8295d,0,2024-07-13,Unknown,No
abfe726a-cdd0-4168-b794-a29b0719489d,0,2024-06-18,Unknown,Yes
687a29cc-8df2-4970-85dd-ecbc51b50ba4,0,2024-11-28,Product,No
370b9c44-c8f5-45a7-ac26-916fc7c7feff,1,2024-07-04,Price,No
211e5198-4e47-47c9-bda2-94017fa36001,1,2024-06-29,Service,No
d3694149-6541-4dcd-a1a9-df0cafe05011,1,2024-09-30,Unknown,No
d412d9a9-a45d-4b89-9a11-7dca27665dd6,0,2024-03-16,Unknown,Yes
ef7114bd-c31a-48c7-9f96-ab3ed17148c7,0,2024-10-17,Price,Yes
8736da22-b094-4d16-85bb-a46d24b4c6b2,0,2024-03-08,Unknown,No
0664d30a-9ebc-48bd-a105-cc28a47d2fe4,0,2024-12-29,Unknown,No
3d243dc1-7f63-48a7-9b35-2cb49843bd0a,0,2024-06-24,Price,Yes
3348fe30-f8ba-4468-b204-cfd3176cfab6,0,2024-08-06,Product,No
1b987b5f-8315-4fdd-8826-aa9dcedd841b,0,2024-06-12,Unknown,Yes
7d5fb980-0f76-4fa2-a11c-84401f700898,0,2024-12-28,Unknown,Yes
4bbfd561-c5a7-455a-bf27-9864e0a2857e,0,2024-12-24,Unknown,No
e7e21e0f-a3a8-43ad-8aa3-c4c4ed5e09e1,1,2024-10-21,Service,No
f3c8daaa-64f1-4b31-ab87-f3f91278f382,0,2024-10-18,Service,No
