Customer ID,Location,Income Level,Social Media Sentiment,Feedback Score,External Service Usage,Churn
125a6b2e-3caf-4d8d-a8d9-8cab0f10c6e4,Benin,Low,Positive,1,No,Yes
6af160c3-7f3e-458c-912c-97c61df99a97,Burundi,Medium,Positive,7,Yes,No
b3bda9e0-6621-40bf-bea6-9b1ee852a932,Lesotho,High,Negative,6,Yes,No
c9aa3b0f-ef09-4de1-8077-1ffdd2823043,Cocos (Keeling) Islands,High,Neutral,8,Yes,No
60d96d8f-8be6-4542-96b5-c1dae6d92216,British Virgin Islands,Medium,Negative,2,No,No
6dc077d1-380e-4ce8-8f19-4ee5a040b5b1,Georgia,High,Positive,1,No,No
54ee6243-4830-4f78-88ea-176f4b9640b6,Gabon,Low,Neutral,9,No,No
903ce88c-b03f-456e-aa1d-c60ad2888261,Nepal,Medium,Negative,9,No,No
c4e3fe0e-f3c6-4e78-afcc-0945eaaba252,India,Medium,Positive,7,Yes,Yes
642d27f6-6493-45e3-b5c5-00e0774594a5,Venezuela,Medium,Neutral,1,No,No
78f7e253-c8bc-45d5-ab7f-e6f73ced0467,Palau,Medium,Negative,2,Yes,Yes
fc5aa3e9-8157-446b-8d67-fd78740e54bc,Saint Vincent and the Grenadines,Medium,Negative,9,No,No
41331b74-d33d-442c-adbd-04551a923910,Italy,High,Positive,5,No,No
301636d8-2ffe-42ed-ba80-c4f3ae14ff74,Kyrgyz Republic,Low,Negative,2,Yes,Yes
a797606d-feb4-44bb-9191-7e3ea16d2890,Mauritius,High,Negative,5,Yes,No
5108c69e-58f4-4780-94da-4fc4fa0f2850,French Southern Territories,Low,Negative,1,Yes,Yes
a7895059-e00a-4eba-8d37-9e070aaaf4fe,Palau,Low,Negative,5,Yes,Yes
405eb167-6070-471d-b673-a20839d11fd8,Sao Tome and Principe,Low,Positive,7,No,No
570a9806-cf0b-4eb0-83ef-af8dcfa18750,Eritrea,Low,Neutral,8,Yes,No
bcc3d81c-b7f2-47b7-82b7-a8af272b5857,Russian Federation,Low,Neutral,3,Yes,No
8c7375d5-e94b-477c-8993-2ab639a20f53,Togo,Medium,Negative,4,Yes,No
1b318423-86a0-4796-ac3d-3156afc85bad,Bahrain,Medium,Positive,2,No,Yes
31d41cf8-3f35-44e2-b250-a45bb793c9b6,Montserrat,Medium,Negative,1,Yes,Yes
3d9212a0-1553-4d44-ae4a-27c5bbc5e63c,Bhutan,Medium,Negative,8,No,No
3c3729fe-a87e-4b06-8412-99aba6be440a,Brazil,High,Negative,7,Yes,Yes
d352fca5-493e-4530-8473-da5b1577a0df,Ukraine,High,Negative,8,No,Yes
f946b850-a833-4dbd-95d2-b6adef41a27a,Belize,Medium,Neutral,5,No,Yes
67a54cae-da62-4d9e-aeb2-9b2202b98801,Bulgaria,Medium,Negative,5,No,Yes
a97f5d6a-0fde-4be1-81ba-2d987406f55f,Romania,Low,Negative,1,No,Yes
1c15d005-b492-4ed0-8d2d-c35929e4385d,Finland,Low,Negative,9,No,No
1ddcae16-fd3f-4634-8cf5-d8f6df310174,Iraq,Low,Neutral,3,Yes,Yes
8866bb78-b5cd-47d3-b866-d239b32a550b,Jamaica,Medium,Positive,1,Yes,No
3205ef57-6336-4260-bdcc-e26bf439e855,Fiji,Medium,Positive,4,Yes,Yes
11598fd2-3f3a-49a7-a551-ecf06ac87e74,Guinea,High,Positive,4,No,No
6c919d91-1d3b-4633-8ab2-a6e8875662d5,Kuwait,Low,Positive,8,No,Yes
f9ee9134-77b5-43fd-a420-ff6b742b0892,Dominican Republic,Low,Positive,5,No,No
e26fd05b-1a49-47d6-8feb-e49783c96a98,Serbia,High,Negative,5,Yes,Yes
f468f95d-9ffa-455e-9d34-d49048421e39,New Zealand,Low,Negative,1,No,No
1957d923-2b56-4fb3-b75b-56488ed34582,Saint Martin,Low,Positive,4,No,Yes
27121689-5c63-492d-abe5-05a13d50fab0,Peru,Medium,Neutral,8,Yes,Yes
2951efa8-2581-4aa9-a036-b1f395650ecf,Mayotte,High,Negative,8,No,Yes
4715d92e-9fd8-4057-9529-9920559c0437,Isle of Man,High,Positive,4,Yes,No
202c1ea2-56e4-411a-8f21-72cf01988000,Togo,Low,Neutral,3,Yes,No
3be3061a-0af6-416b-8038-bbb1c886d66a,American Samoa,High,Positive,4,No,Yes
655da0a3-96b7-4213-bd93-d6c1e6e47888,Syrian Arab Republic,Low,Neutral,6,Yes,Yes
25ba9c0e-cb93-4d8c-9eca-0e51a6700216,Uganda,Low,Positive,3,Yes,Yes
d7fb5b57-2335-42b2-921b-7cca65bf4b44,Gibraltar,Medium,Negative,3,No,Yes
d99ab654-0d85-4811-925b-a1c229dd2179,Bouvet Island (Bouvetoya),Medium,Positive,9,Yes,No
07cf0307-d7da-43dd-be15-e0229b04e826,Oman,Low,Positive,3,Yes,Yes
4b707b82-c2bb-42b9-bd03-7d5b203c8bab,Ukraine,High,Positive,1,Yes,Yes
ada76b46-c60a-44b9-8e7e-c1ef81145614,Grenada,High,Positive,3,No,Yes
11bf15ae-0038-4b8e-b1ca-1d5f45ca7a84,North Macedonia,Medium,Positive,8,Yes,Yes
2d66d355-b7f6-4557-94eb-88a3331128ee,Palau,Low,Neutral,9,No,No
9a56f217-9be5-445a-a56a-ea560badcf13,Armenia,Low,Negative,4,Yes,No
4cd15135-98e2-44fb-bfb6-bc0819a818ec,Korea,Medium,Negative,6,Yes,No
b1605088-b2c7-4313-9376-338a17bfcb2e,Latvia,Low,Negative,8,Yes,Yes
df1838e7-9224-4842-9b75-b22d2ddd3cd5,Niger,Medium,Neutral,7,No,No
3711ddf0-2a63-46bb-a2b9-ac32bd468934,Latvia,Low,Positive,8,Yes,Yes
995a5d1d-42bd-491a-a02e-4bce138e9e0f,South Georgia and the South Sandwich Islands,High,Negative,3,No,Yes
7053ba39-7a07-41b6-b58b-e1f251ef17c1,Madagascar,Medium,Neutral,4,Yes,No
4241c174-e612-4ad3-b045-7760a32ce349,French Southern Territories,Low,Positive,1,Yes,Yes
c96aecc7-95db-4568-93dc-fd752e81c87b,Paraguay,Low,Negative,4,No,No
bef6915a-9393-4c11-8af3-a04ea3defe20,Kyrgyz Republic,Medium,Neutral,5,Yes,No
4a4173ed-9d75-461c-82fd-d5486ad327d7,Swaziland,Low,Neutral,2,Yes,Yes
7cc34a2b-46ec-4d5d-8229-c8c830427cda,Rwanda,Low,Negative,1,Yes,Yes
7406cf2f-e01c-4eec-a764-bf277961ff22,Kiribati,Low,Positive,5,No,Yes
03a60c29-a098-4229-85ca-bff3c825dd16,Equatorial Guinea,Medium,Neutral,8,Yes,No
f1d340ea-e126-4c2a-8e24-ab8adbbb922e,Somalia,High,Neutral,8,No,Yes
c35fd331-e01f-4ff1-b060-c376f67228d3,Svalbard & Jan Mayen Islands,Low,Positive,9,Yes,No
5e1dcc0e-e3f3-4d38-b615-bf4b3eb7f513,Netherlands,Medium,Neutral,8,Yes,Yes
a8b59d6c-9a38-48ab-a1d5-34fea32a697b,British Indian Ocean Territory (Chagos Archipelago),Medium,Positive,7,Yes,No
039ecc3f-404a-427c-b530-54a9c193d757,Svalbard & Jan Mayen Islands,Low,Negative,1,No,No
70962ba3-195f-40c0-bd07-ca030392113d,Mauritius,Medium,Positive,1,No,Yes
464088ab-bfcc-40f7-8055-7675c5324e01,Cape Verde,Low,Neutral,8,No,Yes
7913f6d9-aa34-47ef-a658-174f0adff38b,Angola,Medium,Positive,5,Yes,Yes
d9f11d24-ea6e-4ca4-9755-6ffa9f5faa16,Mauritania,High,Positive,6,Yes,No
948cd9e2-9399-476e-8f2e-9c0e31e9b9b7,Northern Mariana Islands,High,Positive,4,Yes,No
769f600a-8427-4808-b2a3-65befa22c8db,Kuwait,High,Positive,4,No,Yes
ebc89782-a402-4ecf-8814-694279e944fe,Saint Helena,High,Neutral,9,Yes,No
24f2ef61-23eb-4235-922a-ec40a254f602,Syrian Arab Republic,High,Negative,8,No,No
f9cc257f-b9cf-44ab-b37f-b7a30f7569f1,Micronesia,High,Negative,4,No,No
90b81f36-d37f-4462-a14d-52580b3952da,Solomon Islands,High,Positive,7,No,Yes
0e91c857-612d-450b-9628-6731a2d0e6cf,Gambia,Low,Negative,8,No,No
0d258df5-dfa4-45f9-9b86-200631691d64,Bangladesh,Low,Neutral,7,No,Yes
54a516fc-60b5-44a1-88c6-fd8e55b1e0d5,Norfolk Island,Low,Neutral,5,Yes,Yes
b3edb67d-541e-4477-aa4e-5c583a265330,Guernsey,Medium,Negative,1,Yes,Yes
9d81c6d3-c7b8-4307-9e3f-d24e826594e5,Vanuatu,Medium,Negative,6,Yes,No
10f1a40c-81fa-4c68-a7c0-28c704460e58,Romania,High,Neutral,8,No,Yes
df98a104-ef05-43e8-b356-7339a6319a25,Saint Pierre and Miquelon,High,Positive,6,Yes,Yes
b6a08471-8bdf-40c8-8c37-5e3b455a7c3b,Angola,Medium,Positive,8,Yes,Yes
4523a48b-de38-450e-8d95-7f2f452fd14e,Solomon Islands,High,Neutral,6,No,Yes
6911861b-df23-4c2f-8718-d237c51d0cbe,Guadeloupe,Medium,Negative,2,Yes,No
d33475ff-3b75-4510-85bb-06590869985f,Kuwait,High,Negative,6,No,No
1c12e4f8-335e-496e-bfc3-8524d3bdfe7a,Togo,High,Negative,9,Yes,No
c7ba836a-1f3d-4df2-94f3-bdd6eb8ba6ff,Bahamas,High,Negative,2,Yes,Yes
7e852ca1-a98c-4f07-94fa-21f9a2f9fcc1,Northern Mariana Islands,Medium,Negative,3,Yes,Yes
16e8fdca-0d51-439a-853d-03881e4bf1e6,Australia,High,Negative,9,No,Yes
e82a8f23-35b1-43f0-83cc-43f836d207c7,Myanmar,Medium,Negative,7,No,No
ee6be8a7-9242-4aa8-b1ba-e0336117fcf0,Iceland,High,Negative,1,Yes,Yes
3d796f79-ab1b-4440-8a7e-7116a4ed5073,Guernsey,Low,Positive,4,Yes,No
2721a809-c3ec-4e84-a06b-e1ad6cf945c4,Montserrat,Low,Positive,4,No,Yes
0b87f30b-ca45-4b17-a71d-bdf48812fd16,Armenia,Medium,Negative,5,No,No
9929569b-b770-49c8-882e-e5438cd9cce0,Nicaragua,Low,Negative,7,No,Yes
58b83b61-00d6-4a05-a872-a368937a4f72,Guinea,Low,Positive,5,No,Yes
c593bfa2-184a-4851-b68b-b6a1ce286dc5,Germany,High,Neutral,6,Yes,No
1e36a683-c374-48ba-b54a-b89b7b2b809b,Tonga,High,Positive,9,Yes,No
aef8af63-c10e-43ff-ab19-09d62ccebff2,Costa Rica,High,Negative,2,No,Yes
e154fd1e-22a6-45e1-a11b-b3d6680321f2,Equatorial Guinea,Medium,Positive,6,Yes,No
0deab9ab-d871-40b7-a8c9-093fd3bbacdc,Afghanistan,High,Negative,6,Yes,Yes
ca31922f-0432-40e2-9c3b-713070d0f69a,Portugal,High,Positive,1,No,No
c89fdf68-0da7-45a2-b005-dc223a30206f,Norfolk Island,Medium,Positive,6,No,No
fcc1023f-cd23-492c-a2f1-0769dad78147,Saint Pierre and Miquelon,High,Positive,7,No,No
b187a178-eb5d-405c-b5a6-ded6c9811273,Sudan,Low,Negative,7,No,No
890e0409-7fb4-45d8-8580-de7656d1cf57,Czech Republic,High,Neutral,3,Yes,Yes
4fb48035-682c-48d0-9330-5c3098ba7946,Kazakhstan,Medium,Negative,8,No,Yes
bc0189e2-7944-4e03-b3f4-57d329457c02,Libyan Arab Jamahiriya,Medium,Neutral,7,No,No
2afaa2a0-4e2f-4bd0-811b-3e0b1da6e105,Serbia,Low,Neutral,4,No,No
77fa217b-fbff-41d4-8db1-d1165a1edde6,Malawi,High,Neutral,4,No,No
9f9595f4-e6ee-480f-8696-eedb6edae803,Honduras,Low,Neutral,7,No,No
059ba31a-704a-4bce-959a-3b22a181fba8,Mali,High,Neutral,2,Yes,No
20ca7d69-d5ed-4773-8048-3a045e63e241,Barbados,Medium,Neutral,5,No,Yes
3cbaeeed-4ae7-4cf6-8c9b-292210001f1a,Liechtenstein,Medium,Negative,6,No,No
411d37f0-46b6-4aca-9995-091ae309514a,Burundi,Low,Negative,4,No,No
6894a21b-2948-4479-bc13-8203586737e9,Antarctica (the territory South of 60 deg S),Medium,Positive,1,No,No
c86b0a87-b5ca-42e0-b677-6d1cc5aad358,Togo,Medium,Neutral,1,Yes,No
72793c4b-17d8-4a41-8b2f-38b36853f9a2,Argentina,High,Negative,3,No,No
5ac7f9b0-f108-4461-80d5-1664a1ac1909,Georgia,Low,Negative,9,No,Yes
49be32cb-a22b-4598-9c19-eea16e4b372f,Tunisia,Low,Negative,2,No,Yes
24e64738-e962-438b-a2be-398fa55c4033,Paraguay,High,Negative,5,Yes,No
3b61e098-564e-4830-94f7-b0f0cd37647d,Russian Federation,High,Positive,7,Yes,No
d9b21578-082d-4a8e-9d62-1df69698355a,Egypt,Low,Negative,2,Yes,No
511db15c-f11d-485a-94fd-199d07e2c850,Antarctica (the territory South of 60 deg S),Medium,Positive,1,No,No
3125b6c0-991e-44be-8163-4dc743df6ca0,Honduras,Low,Neutral,7,No,No
a89c5189-283e-4b07-9ef1-ad12ddb3a7f7,Albania,High,Positive,5,Yes,No
d80235a4-8f7d-4e12-9426-3ff567ed29b2,Falkland Islands (Malvinas),Low,Negative,7,Yes,Yes
4271804d-9823-41fa-9dd3-8cd4d39a1aff,Mayotte,Medium,Neutral,1,Yes,Yes
334b170d-4472-42ae-b6d7-63eb03bcd37a,Iceland,Low,Positive,6,No,No
928f7242-762b-4fca-b05c-03d17da6762f,Bahamas,Low,Positive,6,Yes,Yes
da54e9de-37a3-4ab4-b2e5-42a1a45293ce,Micronesia,Medium,Positive,7,No,Yes
77c9c21e-aa17-4c7c-9d24-a86c48d7cbcd,Pakistan,Medium,Negative,8,No,No
b975fa49-aa3b-420e-b9d5-f0ccd5e0d1f0,Bulgaria,Medium,Neutral,9,Yes,Yes
f82a67f0-e5d0-4d42-8f4e-103749324816,Comoros,Medium,Positive,5,Yes,No
3c53ca93-5dcd-467e-b3e0-a9ff304cc4a7,Saudi Arabia,High,Negative,4,Yes,Yes
5babbb9a-57e8-4db7-ad1a-bb311cd6d4a6,Croatia,Low,Neutral,5,Yes,No
9357ab3b-b05b-4957-87dd-6d059384a640,Christmas Island,Low,Positive,5,Yes,No
f973bd06-876e-4c35-999c-d2cff69643ff,Saudi Arabia,Low,Neutral,9,No,No
eee19ce1-60af-43ca-a52c-35c42c158948,Ethiopia,Low,Negative,7,No,No
f832d1ba-3c99-405a-8a4f-f09fe179c510,Lesotho,Low,Neutral,2,Yes,Yes
6a58a68e-d42c-40ce-b409-0452f82c870a,North Macedonia,High,Neutral,2,No,Yes
d32eaedf-a50a-4d7a-b584-50b246d9cb2e,New Zealand,High,Neutral,1,Yes,Yes
463e2009-c279-41a5-9e49-d31765ee025d,Niger,Low,Positive,2,No,No
0549b040-88cc-4aef-8dd3-c165c58d0e86,Kazakhstan,Low,Positive,2,Yes,Yes
188a1c6a-c62d-46a4-81ab-c84596da9a3a,Bahamas,Low,Positive,5,No,Yes
9977002a-42cf-4cca-9956-12da7e038e71,Western Sahara,High,Positive,9,Yes,No
d5d58a77-fc71-4706-8ed8-3ce968e7a7c7,Tanzania,Low,Positive,7,No,No
915d778f-4024-437d-9b8f-7bfd442f748a,Libyan Arab Jamahiriya,Medium,Positive,5,Yes,No
8c07eb4f-746d-43a9-823a-63920380582e,Guyana,High,Positive,4,Yes,No
324506d9-ea81-4ed7-a491-3aba1cf4c60c,Andorra,Medium,Negative,6,No,Yes
3b78fbb9-0ebf-444b-9202-9c5da38beb4a,Fiji,Medium,Negative,4,Yes,No
bdbb745b-906f-4938-b03b-2e821238f17f,British Virgin Islands,Medium,Neutral,7,Yes,No
3b0a561d-6f77-4547-8f46-a3b5e6d2b272,Saint Lucia,High,Neutral,3,No,Yes
f9b3689d-6841-4ac6-96ad-2a5dcc4d6641,Guinea-Bissau,Medium,Negative,8,No,No
15c2fa10-aa42-496b-acc4-6da5c3a2eacb,Ghana,Low,Negative,8,Yes,No
41c0dbfe-9a23-419d-a39b-7faae193313b,Maldives,Low,Neutral,3,Yes,Yes
d43e3487-22da-47e6-b742-5cd5bd889829,Mayotte,Medium,Negative,7,No,No
d7a10fe8-d444-48b7-9b74-ba9c9405e484,Panama,High,Negative,1,No,No
9d5fb5e2-37b9-4afa-b6b7-6e77443ea925,Kenya,Low,Negative,5,Yes,No
a821ef20-3a75-406d-a156-0c48a68bf398,Mongolia,High,Neutral,9,Yes,No
d597634e-8241-414a-b5dd-4fa2e1fe19fe,British Virgin Islands,Low,Neutral,2,Yes,No
b290b3ab-42bc-40d1-8244-42133380beb6,Andorra,High,Positive,3,No,Yes
7e59df57-bf6f-4d55-8826-5d7eaf818812,Jamaica,Low,Neutral,4,Yes,No
7ead07d2-52a2-4e57-82f4-bab1da2c8ac7,Guam,Medium,Positive,2,No,No
a47f2ea5-fd2c-4cfd-a84a-a055e01a2844,Burundi,Medium,Negative,6,No,No
9c45cf65-03ee-4114-b392-4e3687227806,Niue,Medium,Positive,5,No,Yes
daf22887-63e4-439e-8f0b-db9954a9456b,Latvia,High,Negative,5,No,No
a21b425a-96d2-407a-9752-f4ccdfb0d15a,Dominica,Medium,Positive,8,No,Yes
4ec2eb86-e28d-44b2-a414-01ce68a5bc84,Benin,High,Negative,6,Yes,No
d935cbfe-361b-406a-97f0-096bf34097aa,Monaco,Low,Neutral,1,Yes,Yes
a7f8b550-58e6-4bb5-ba06-7c991df078df,Uganda,Low,Positive,1,No,No
d914bd6e-a467-414c-8f89-288dadf8d2a3,Germany,High,Positive,5,No,Yes
e6c969c1-276b-4e5d-81c3-6a97dc462ac8,Seychelles,Medium,Negative,3,No,No
053693e7-16fb-4012-853f-45eb693203e7,Guadeloupe,High,Negative,8,No,No
0a242b35-5f6a-444f-a975-1272dedde52a,French Southern Territories,High,Neutral,2,No,Yes
fd28a711-68cb-4b19-affa-dfded8cab4ed,Namibia,High,Positive,5,No,Yes
d63899b1-f484-4b5f-a31b-2c5f2333ba10,Australia,Low,Neutral,6,Yes,Yes
430425e4-d9dc-43f6-a511-e9241f54ca7c,Ethiopia,Low,Neutral,3,Yes,Yes
1020ad1d-fb2a-4933-8b27-b71725df019f,Andorra,Low,Neutral,8,No,No
380d8c8f-9fa4-4544-b67e-a50367e36d46,Cuba,Medium,Negative,8,Yes,Yes
a4d25680-d1cd-404a-bb82-fba2892d1465,Malaysia,Low,Neutral,6,Yes,Yes
011f2415-6005-4303-a994-f6a1e1c2ce3d,Slovenia,Low,Neutral,9,Yes,Yes
94d32ef8-ced9-4602-b5a1-2cd7b901efcc,Christmas Island,High,Negative,3,Yes,No
5a248525-e999-4aec-922e-77074ac1b6f4,Yemen,Medium,Negative,3,Yes,Yes
8f980b6e-db53-472c-9bb9-6df777870cb7,Romania,High,Neutral,8,Yes,No
cc8d31b7-031e-48fb-8937-40aff2586666,French Guiana,High,Positive,4,Yes,No
cafb8b96-30d3-48ee-a8de-1e0da7810b20,Bangladesh,High,Positive,1,Yes,No
5285e85b-e34e-497e-a68a-91edba198b32,Cocos (Keeling) Islands,High,Negative,8,No,No
942a9d2a-566c-4589-95cf-522efee891e0,Guadeloupe,Low,Neutral,8,No,No
c59f328e-ef32-4624-a350-9e8de5bcec2a,Jersey,Medium,Positive,5,No,Yes
be787086-7a14-446b-bb55-d53b08083dec,Saint Kitts and Nevis,Low,Positive,2,Yes,Yes
caa0ade3-d0c7-480e-b54b-403493247c98,Hungary,High,Neutral,7,Yes,No
9259063b-338d-4520-9cd9-ac6d82dfe81b,Kiribati,Low,Positive,4,No,Yes
ec1e11c1-eb22-4796-9997-e9d98f522b17,Belize,Medium,Positive,8,Yes,No
87b877a4-0a3c-4ec1-918b-89731495b1e2,Norfolk Island,Low,Negative,6,Yes,Yes
d83760b9-04c8-4af2-bef4-e0ada63347e0,British Virgin Islands,Low,Positive,7,Yes,No
e7bc7d75-3068-4fd6-86ac-1502638199b6,New Zealand,Medium,Positive,2,Yes,No
2dc00bc9-29b7-475a-8d1b-ef01cdd342a0,Pakistan,High,Negative,5,Yes,No
ca7bb48a-69a3-4ce2-8974-0571a990c7c6,Luxembourg,High,Positive,4,No,Yes
d74590a1-f741-44f6-b97f-eaa49735b89e,Spain,High,Negative,3,Yes,No
b8020b70-5049-4806-a05a-615649204ad5,Macao,Medium,Neutral,7,Yes,No
67aca6d9-8661-4111-b820-3dff86301c6c,Suriname,Low,Positive,1,Yes,Yes
573d8a58-bb17-49f2-b0e1-a4a9190c3a7e,France,High,Positive,6,No,Yes
b9b1b8bc-a2dc-4894-a347-a2d37abe4f9b,Guernsey,Medium,Negative,3,Yes,No
ca9a001a-dbc3-4af8-a8eb-c2a215219e2e,Azerbaijan,Medium,Positive,7,Yes,Yes
cea886ed-c5b2-4c38-9201-b9aa30e45d22,United Arab Emirates,Medium,Positive,9,No,No
6d883597-60b5-4a49-8947-a2f5973f56f3,Albania,High,Negative,3,Yes,Yes
a5e4d9c9-dce8-480b-9363-696785415bc5,Uruguay,Medium,Positive,1,Yes,No
1ac6385a-e09a-42e1-a534-bd4cd6880b9f,Ghana,High,Negative,3,Yes,Yes
78e0e088-cd28-419b-96d8-5bea087d6b73,Netherlands Antilles,Low,Positive,9,Yes,Yes
fd86d67a-a60b-49c0-8ab0-ee09d708c7cd,Wallis and Futuna,Medium,Neutral,4,Yes,Yes
6e521a2e-11e7-46e7-93c8-8fe94c780ff8,Central African Republic,Medium,Negative,3,No,Yes
1ad3c88b-5a6d-4358-9f89-8a4d696a54fe,Saint Vincent and the Grenadines,High,Neutral,7,Yes,No
8f707016-fec4-4eae-8c94-1fc06aa50d53,Isle of Man,High,Neutral,7,Yes,Yes
45ec9e78-0ac8-4ed2-9063-b579d813f545,Uganda,High,Negative,4,Yes,Yes
e66398c5-c3ce-4cc0-b245-d43db9df396c,Albania,Low,Neutral,9,No,No
316afd04-384f-4348-9708-a000711d2e6d,Canada,High,Positive,9,No,Yes
00a9dee4-a114-46a3-9b09-f4fa86115eff,Tuvalu,Medium,Negative,2,Yes,Yes
4d33faae-fb65-4f7f-8ebb-4d821dccfb74,Comoros,Low,Positive,7,Yes,No
e241d870-b218-4e2b-a404-16718912edc8,Botswana,High,Neutral,8,Yes,No
300852a6-4388-4791-bd4f-266e4f8f03ce,United Kingdom,High,Negative,8,Yes,No
946f1c02-cfbe-4141-9ec9-da869be7dac7,Saint Martin,Medium,Neutral,1,No,No
b184ea80-50cc-4800-8229-ca1d26985058,Argentina,Medium,Positive,2,No,No
5cd2af6d-8404-4e96-9c16-12bd5b7daf1a,Saint Kitts and Nevis,High,Negative,8,No,Yes
7bcf22fe-d2d8-4503-8ca9-ea69ded90d45,Cook Islands,Low,Neutral,7,Yes,No
a408db73-a4a1-43c1-9414-0dd4f40d218a,Thailand,High,Negative,7,Yes,No
98853309-dbff-41f4-81cb-bfb9cdb17398,Haiti,Low,Neutral,1,Yes,Yes
a1516d9f-762c-474b-89d8-c35d71d92a8b,North Macedonia,Medium,Positive,2,No,Yes
8fc79322-10f9-4393-83a1-0c98099181b5,Malta,Medium,Negative,2,Yes,Yes
8aabb5b5-7e04-4337-a0de-0fe700b01a47,French Guiana,Low,Neutral,3,Yes,No
c9b3f0a7-11bf-4ab5-aae0-8cfd095f4b6e,Isle of Man,Low,Neutral,3,Yes,Yes
1d0e3300-1da9-4488-a18c-06fe59571cc9,Gibraltar,Medium,Positive,3,Yes,No
27010cc9-2857-46e4-838a-1e8ffe4ed1ac,Cuba,Low,Negative,4,Yes,Yes
76dcc269-310a-49f7-bb27-fc0f1853dc61,Mali,Medium,Neutral,4,No,Yes
a4f18379-6198-415a-bd18-8bf3cb966825,France,High,Positive,9,No,No
c9f3d756-beeb-4ffe-b228-78f8e49ac1a3,Finland,Low,Negative,3,No,No
b19c80f6-b706-49f5-af14-253c4ee1009b,Ethiopia,Low,Neutral,3,Yes,Yes
2a6be8dc-f713-4795-9acf-2e55f9d9cd66,Czech Republic,Medium,Neutral,9,No,Yes
d036e274-554e-4b20-b786-42eaec93940c,Central African Republic,Low,Negative,4,No,No
2951873b-ec24-4b2a-be0c-eb4d7031300b,France,Low,Negative,6,Yes,No
e4d11d21-c6ea-4e0f-8110-24682ab15a32,Thailand,High,Neutral,5,No,No
c52a80f4-5e83-469f-96cf-3f9e535852ec,Lao People's Democratic Republic,Medium,Positive,3,Yes,Yes
3b98fbd9-8d56-4cca-918f-cc015f0b6c9c,Namibia,Low,Positive,8,Yes,Yes
0f169502-5ab9-4606-9724-c2a1dad5c465,Mauritius,High,Positive,5,Yes,No
06c0435a-98c7-4af3-b68f-35e9917524b1,Tonga,High,Negative,8,No,No
18aa2c75-7110-43f9-8cb3-997076693b82,Liberia,High,Neutral,6,No,Yes
3f6cdc91-570f-42f4-aa8d-cc57cd2afe7d,Indonesia,Low,Positive,9,Yes,No
c3a12e0d-6885-4cea-b26a-f8b796455ab2,Saint Martin,Medium,Negative,2,Yes,Yes
4dbf2583-2938-45a5-80e1-43b192a9f0d7,Switzerland,High,Neutral,7,No,Yes
42ee4f5a-4dc5-44e0-9a5b-f75f74b4a5e6,South Georgia and the South Sandwich Islands,Low,Neutral,4,No,Yes
1f143a9d-e2b6-4e43-8c18-5c1ba338d4d6,Timor-Leste,Medium,Negative,7,No,No
596466d2-8db7-4240-9ad9-03e0b8158aae,Bouvet Island (Bouvetoya),Medium,Negative,9,No,No
95a25f56-232d-489c-afa8-3a82a24b42c3,Bosnia and Herzegovina,High,Positive,1,No,No
20a3e695-0446-448c-b53e-c6390316fb81,Seychelles,Low,Neutral,5,Yes,Yes
6e671742-0926-4097-8d32-07ec5693146b,Comoros,High,Neutral,6,No,Yes
059989e5-16b9-41df-bdd5-3212086f84ff,Iraq,Medium,Neutral,4,No,No
559cc464-123e-48d7-aaa6-cd535a0232bd,Somalia,Low,Neutral,6,Yes,No
76ddfaaf-4352-4d35-9f16-17efdd9af0b9,Lebanon,High,Positive,1,Yes,No
d3bbafaa-b008-4457-8e4a-c8be0bd5149a,Mali,Medium,Neutral,8,Yes,Yes
aab51a19-e999-4fff-bca2-816482b65a96,Luxembourg,Low,Negative,6,No,Yes
e31b5611-c2c4-44ad-8a00-df26f5498b4f,Panama,Low,Positive,4,Yes,Yes
f8b4cdcb-88dd-432e-b03e-585d43c30f2a,Hong Kong,High,Neutral,5,No,Yes
46d9ed63-ebf9-471c-abc0-1a091db6ab39,United Kingdom,High,Positive,8,Yes,No
592306eb-1b47-469c-b3cc-777735eed9c8,Kyrgyz Republic,Medium,Positive,2,Yes,Yes
c7251204-2876-4b22-ae19-f45af57df686,Senegal,High,Positive,4,Yes,Yes
3d1a87f9-6890-4bcd-9e08-87599a905f18,Monaco,Low,Negative,7,Yes,Yes
525faa35-0489-4793-9bea-51f17cfb8614,Lithuania,High,Positive,2,No,Yes
284a6d11-f8e6-4b1c-b7bb-3b4273613b16,New Zealand,Low,Neutral,6,Yes,No
ffbbed0e-59f3-49ab-918e-5ab066a3a238,Greece,Medium,Neutral,9,Yes,No
f10bff7c-a25e-4689-886a-347728d0f6d0,Papua New Guinea,High,Neutral,2,No,No
119c2bde-949b-48f7-bd6c-5a378b01ec5a,Bouvet Island (Bouvetoya),Low,Positive,4,Yes,Yes
41fe7afd-0456-4ac0-a8b9-ccd289912c46,Marshall Islands,Medium,Neutral,5,No,No
39f9a00f-88f9-4a6d-8262-3aab42518d71,Madagascar,Low,Positive,8,Yes,No
b18f1329-f2e4-4d84-8cfc-447f8786c856,Brazil,Medium,Positive,5,No,Yes
24466e08-3fff-43b8-98ea-740d4e776ecd,Canada,High,Positive,5,Yes,No
7fa7bdd7-cac2-4749-b521-dbae9b7320aa,Antarctica (the territory South of 60 deg S),Medium,Neutral,9,No,Yes
